nc	pc	oct	accid	dur	tie	chord	part	meas	beat	beatIndex
3	5	4	NA	1	NA	0	2	304	0	912
2	4	4	NA	1	NA	0	2	304	0.25	912.25
1	2	4	NA	1	NA	0	2	304	0.5	912.5
2	4	4	NA	1	NA	0	2	304	0.75	912.75
3	5	4	NA	1	NA	0	2	304	1	913
2	4	4	NA	1	NA	0	2	304	1.25	913.25
1	2	4	NA	1	NA	0	2	304	1.5	913.5
2	4	4	NA	1	NA	0	2	304	1.75	913.75
3	5	4	NA	4	NA	0	2	304	2	914
NA	NA	NA	NA	2	NA	0	2	305	0	915
6	10	4	NA	1	NA	0	2	305	0.5	915.5
5	9	4	NA	1	NA	0	2	305	0.75	915.75
4	7	4	NA	2	NA	0	2	305	1	916
5	9	4	NA	2	NA	0	2	305	1.5	916.5
6	10	4	NA	12	NA	0	2	305	2	917
5	9	4	NA	4	NA	0	2	306	2	920
NA	NA	NA	NA	2	NA	0	2	307	0	921
4	7	5	NA	1	NA	0	2	307	0.5	921.5
3	5	5	NA	1	NA	0	2	307	0.75	921.75
2	4	5	NA	2	NA	0	2	307	1	922
3	5	5	NA	2	NA	0	2	307	1.5	922.5
4	7	5	NA	12	NA	0	2	307	2	923
3	5	5	NA	4	NA	0	2	308	2	926
NA	NA	NA	NA	4	NA	0	2	309	0	927
2	4	5	NA	2	NA	0	2	309	1	928
3	5	5	NA	2	NA	0	2	309	1.5	928.5
0	0	5	NA	4	NA	0	2	309	2	929
NA	NA	NA	NA	4	NA	0	2	310	0	930
4	8	4	s	2	NA	0	2	310	1	931
5	9	4	NA	2	NA	0	2	310	1.5	931.5
3	5	4	NA	4	NA	0	2	310	2	932
NA	NA	NA	NA	4	NA	0	2	311	0	933
0	0	4	NA	2	NA	0	2	311	1	934
2	4	4	NA	2	NA	0	2	311	1.5	934.5
3	5	4	NA	4	NA	0	2	311	2	935
5	9	3	NA	4	NA	0	2	312	0	936
3	5	4	NA	4	NA	1	2	312	0	936
NA	NA	NA	NA	4	NA	0	2	312	1	937
3	5	3	NA	4	start	0	3	0	0	0
3	5	3	NA	2	stop	0	3	0	1	1
4	7	3	NA	1	NA	0	3	0	1.5	1.5
3	5	3	NA	1	NA	0	3	0	1.75	1.75
2	4	3	NA	2	NA	0	3	0	2	2
3	5	3	NA	2	NA	0	3	0	2.5	2.5
0	0	3	NA	4	NA	0	3	1	0	3
NA	NA	NA	NA	4	NA	0	3	1	1	4
NA	NA	NA	NA	4	NA	0	3	1	2	5
3	5	3	NA	4	start	0	3	2	0	6
3	5	3	NA	2	stop	0	3	2	1	7
4	7	3	NA	1	NA	0	3	2	1.5	7.5
3	5	3	NA	1	NA	0	3	2	1.75	7.75
2	4	3	NA	2	NA	0	3	2	2	8
3	5	3	NA	2	NA	0	3	2	2.5	8.5
1	2	3	NA	4	NA	0	3	3	0	9
NA	NA	NA	NA	4	NA	0	3	3	1	10
NA	NA	NA	NA	4	NA	0	3	3	2	11
1	2	4	NA	12	NA	0	3	4	0	12
0	0	4	NA	12	NA	0	3	5	0	15
0	0	4	NA	4	stop	0	3	6	0	18
1	2	4	NA	4	NA	0	3	6	1	19
4	7	3	NA	4	NA	0	3	6	2	20
0	0	4	NA	2	NA	0	3	7	0	21
6	11	3	n	2	NA	0	3	7	0.5	21.5
0	0	4	NA	2	NA	0	3	7	1	22
6	11	3	NA	2	NA	0	3	7	1.5	22.5
0	0	4	NA	4	NA	0	3	7	2	23
3	5	3	NA	4	start	0	3	8	0	24
3	5	3	NA	2	stop	0	3	8	1	25
4	7	3	NA	1	NA	0	3	8	1.5	25.5
3	5	3	NA	1	NA	0	3	8	1.75	25.75
2	4	3	NA	2	NA	0	3	8	2	26
3	5	3	NA	2	NA	0	3	8	2.5	26.5
0	0	3	NA	4	NA	0	3	9	0	27
NA	NA	NA	NA	4	NA	0	3	9	1	28
NA	NA	NA	NA	4	NA	0	3	9	2	29
3	5	3	NA	4	start	0	3	10	0	30
3	5	3	NA	2	stop	0	3	10	1	31
4	7	3	NA	1	NA	0	3	10	1.5	31.5
3	5	3	NA	1	NA	0	3	10	1.75	31.75
2	4	3	NA	2	NA	0	3	10	2	32
4	7	3	NA	2	NA	0	3	10	2.5	32.5
1	2	3	NA	4	NA	0	3	11	0	33
NA	NA	NA	NA	4	NA	0	3	11	1	34
NA	NA	NA	NA	4	NA	0	3	11	2	35
NA	NA	NA	NA	12	NA	0	3	12	0	36
6	10	4	NA	12	NA	0	3	13	0	39
NA	NA	NA	NA	12	NA	0	3	14	0	42
2	3	5	f	12	NA	0	3	15	0	45
NA	NA	NA	NA	12	NA	0	3	16	0	48
3	6	4	s	6	NA	0	3	17	0	51
4	7	4	NA	2	NA	0	3	17	1.5	52.5
5	9	4	NA	2	NA	0	3	17	2	53
6	10	4	NA	2	NA	0	3	17	2.5	53.5
0	0	5	NA	8	NA	0	3	18	0	54
2	4	4	NA	4	NA	0	3	18	2	56
3	5	4	NA	4	NA	0	3	19	0	57
NA	NA	NA	NA	4	NA	0	3	19	1	58
NA	NA	NA	NA	4	NA	0	3	19	2	59
NA	NA	NA	NA	12	NA	0	3	20	0	60
5	8	4	f	12	NA	0	3	21	0	63
NA	NA	NA	NA	12	NA	0	3	22	0	66
6	10	3	NA	12	NA	0	3	23	0	69
NA	NA	NA	NA	12	NA	0	3	24	0	72
2	3	4	f	8	NA	0	3	25	0	75
2	3	4	NA	4	NA	0	3	25	2	77
3	6	4	s	8	NA	0	3	26	0	78
4	7	4	NA	4	NA	0	3	26	2	80
6	10	3	NA	4	NA	0	3	27	0	81
6	10	3	NA	4	NA	0	3	27	1	82
6	10	3	NA	4	NA	0	3	27	2	83
5	9	3	NA	2	NA	0	3	28	0	84
0	0	4	NA	2	NA	0	3	28	0.5	84.5
0	0	4	NA	2	NA	0	3	28	1	85
0	0	4	NA	2	NA	0	3	28	1.5	85.5
0	0	4	NA	2	NA	0	3	28	2	86
0	0	4	NA	2	NA	0	3	28	2.5	86.5
0	0	4	NA	2	NA	0	3	29	0	87
0	0	4	NA	2	NA	0	3	29	0.5	87.5
0	0	4	NA	2	NA	0	3	29	1	88
0	0	4	NA	2	NA	0	3	29	1.5	88.5
0	0	4	NA	2	NA	0	3	29	2	89
0	0	4	NA	2	NA	0	3	29	2.5	89.5
0	0	4	NA	12	NA	0	3	30	0	90
0	0	4	NA	12	NA	0	3	31	0	93
0	0	4	NA	12	NA	0	3	32	0	96
0	0	4	NA	12	NA	0	3	33	0	99
2	4	4	NA	12	NA	0	3	34	0	102
2	4	4	NA	12	NA	0	3	35	0	105
2	4	4	NA	2	NA	0	3	36	0	108
2	4	4	NA	2	NA	0	3	36	0.5	108.5
0	1	4	s	2	NA	0	3	36	1	109
0	1	4	NA	2	NA	0	3	36	1.5	109.5
2	4	4	NA	2	NA	0	3	36	2	110
2	4	4	NA	2	NA	0	3	36	2.5	110.5
1	2	4	NA	2	NA	0	3	37	0	111
1	2	4	NA	2	NA	0	3	37	0.5	111.5
1	2	4	NA	2	NA	0	3	37	1	112
1	2	4	NA	2	NA	0	3	37	1.5	112.5
1	2	4	NA	2	NA	0	3	37	2	113
1	2	4	NA	2	NA	0	3	37	2.5	113.5
1	2	4	NA	2	NA	0	3	38	0	114
1	2	4	NA	2	NA	0	3	38	0.5	114.5
6	11	3	n	2	NA	0	3	38	1	115
6	11	3	NA	2	NA	0	3	38	1.5	115.5
1	2	4	NA	2	NA	0	3	38	2	116
1	2	4	NA	2	NA	0	3	38	2.5	116.5
0	0	4	NA	2	NA	0	3	39	0	117
0	0	4	NA	2	NA	0	3	39	0.5	117.5
0	0	4	NA	2	NA	0	3	39	1	118
0	0	4	NA	2	NA	0	3	39	1.5	118.5
0	0	4	NA	2	NA	0	3	39	2	119
0	0	4	NA	2	NA	0	3	39	2.5	119.5
2	3	3	f	6	NA	0	3	40	0	120
3	5	3	NA	1	NA	0	3	40	1.5	121.5
2	3	3	NA	1	NA	0	3	40	1.75	121.75
1	2	3	NA	2	NA	0	3	40	2	122
2	3	3	NA	2	NA	0	3	40	2.5	122.5
2	3	3	f	12	NA	0	3	41	0	123
2	3	3	f	6	NA	0	3	42	0	126
3	5	3	NA	1	NA	0	3	42	1.5	127.5
2	3	3	NA	1	NA	0	3	42	1.75	127.75
1	2	3	NA	2	NA	0	3	42	2	128
2	3	3	NA	2	NA	0	3	42	2.5	128.5
2	3	3	f	12	NA	0	3	43	0	129
2	3	3	f	6	NA	0	3	44	0	132
3	5	3	NA	1	NA	0	3	44	1.5	133.5
2	3	3	NA	1	NA	0	3	44	1.75	133.75
1	2	3	NA	2	NA	0	3	44	2	134
2	3	3	NA	2	NA	0	3	44	2.5	134.5
2	3	3	f	4	NA	0	3	45	0	135
5	9	4	NA	4	NA	0	3	45	1	136
5	9	4	NA	4	NA	0	3	45	2	137
6	11	3	n	12	NA	0	3	46	0	138
0	0	4	NA	4	NA	0	3	47	0	141
3	5	4	NA	4	NA	0	3	47	1	142
2	3	4	f	4	NA	0	3	47	2	143
1	2	4	NA	4	NA	0	3	48	0	144
NA	NA	NA	NA	2	NA	0	3	48	1	145
6	11	3	n	2	NA	0	3	48	1.5	145.5
6	11	3	NA	2	NA	0	3	48	2	146
0	0	4	NA	2	NA	0	3	48	2.5	146.5
6	10	3	NA	4	NA	0	3	49	0	147
NA	NA	NA	NA	2	NA	0	3	49	1	148
4	7	4	NA	2	NA	0	3	49	1.5	148.5
4	7	4	NA	2	NA	0	3	49	2	149
4	7	4	NA	2	NA	0	3	49	2.5	149.5
4	7	4	NA	4	NA	0	3	50	0	150
NA	NA	NA	NA	2	NA	0	3	50	1	151
6	11	3	n	2	NA	0	3	50	1.5	151.5
6	11	3	NA	2	NA	0	3	50	2	152
0	0	4	NA	2	NA	0	3	50	2.5	152.5
6	11	3	n	4	NA	0	3	51	0	153
NA	NA	NA	NA	2	NA	0	3	51	1	154
4	7	4	NA	2	NA	0	3	51	1.5	154.5
4	7	4	NA	2	NA	0	3	51	2	155
4	7	4	NA	2	NA	0	3	51	2.5	155.5
4	7	4	NA	4	NA	0	3	52	0	156
NA	NA	NA	NA	2	NA	0	3	52	1	157
6	11	3	n	2	NA	0	3	52	1.5	157.5
6	11	3	NA	2	NA	0	3	52	2	158
0	0	4	NA	2	NA	0	3	52	2.5	158.5
6	11	3	n	1	NA	0	3	53	0	159
4	7	3	NA	1	NA	0	3	53	0.25	159.25
5	9	3	NA	1	NA	0	3	53	0.5	159.5
6	11	3	NA	1	NA	0	3	53	0.75	159.75
0	0	4	NA	1	NA	0	3	53	1	160
1	2	4	NA	1	NA	0	3	53	1.25	160.25
2	4	4	NA	1	NA	0	3	53	1.5	160.5
3	6	4	s	1	NA	0	3	53	1.75	160.75
4	7	4	NA	1	NA	0	3	53	2	161
3	6	4	NA	1	NA	0	3	53	2.25	161.25
4	7	4	NA	1	NA	0	3	53	2.5	161.5
3	6	4	NA	1	NA	0	3	53	2.75	161.75
4	7	4	NA	4	NA	0	3	54	0	162
NA	NA	NA	NA	4	NA	0	3	54	1	163
NA	NA	NA	NA	4	NA	0	3	54	2	164
NA	NA	NA	NA	12	NA	0	3	55	0	165
NA	NA	NA	NA	12	NA	0	3	56	0	168
NA	NA	NA	NA	4	NA	0	3	57	0	171
NA	NA	NA	NA	4	NA	0	3	57	1	172
3	5	4	NA	2	NA	0	3	57	2	173
3	5	4	NA	2	NA	0	3	57	2.5	173.5
2	4	4	NA	2	NA	0	3	58	0	174
2	4	4	NA	2	NA	0	3	58	0.5	174.5
1	2	4	NA	2	NA	0	3	58	1	175
1	2	4	NA	2	stop	0	3	58	1.5	175.5
0	0	4	NA	2	NA	0	3	58	2	176
0	0	4	NA	2	NA	0	3	58	2.5	176.5
6	11	3	n	8	NA	0	3	59	0	177
2	4	4	NA	2	NA	0	3	59	2	179
2	4	4	NA	2	NA	0	3	59	2.5	179.5
3	5	4	NA	2	NA	0	3	60	0	180
3	5	4	NA	2	NA	0	3	60	0.5	180.5
1	2	4	NA	2	NA	0	3	60	1	181
1	2	4	NA	2	NA	0	3	60	1.5	181.5
6	11	3	n	2	NA	0	3	60	2	182
6	11	3	NA	2	NA	0	3	60	2.5	182.5
4	8	3	s	2	NA	0	3	61	0	183
4	8	3	NA	2	NA	0	3	61	0.5	183.5
2	4	4	NA	2	NA	0	3	61	1	184
2	4	4	NA	2	NA	0	3	61	1.5	184.5
1	2	4	NA	2	NA	0	3	61	2	185
1	2	4	NA	2	NA	0	3	61	2.5	185.5
0	0	4	NA	2	NA	0	3	62	0	186
0	0	4	NA	2	NA	0	3	62	0.5	186.5
5	9	3	NA	2	NA	0	3	62	1	187
5	9	3	NA	2	NA	0	3	62	1.5	187.5
1	2	4	NA	2	NA	0	3	62	2	188
1	2	4	NA	2	NA	0	3	62	2.5	188.5
4	7	3	NA	2	NA	0	3	63	0	189
4	7	3	NA	2	NA	0	3	63	0.5	189.5
4	7	4	NA	2	NA	0	3	63	1	190
NA	NA	NA	NA	2	NA	0	3	63	1.5	190.5
NA	NA	NA	NA	4	NA	0	3	63	2	191
NA	NA	NA	NA	12	NA	0	3	64	0	192
NA	NA	NA	NA	4	NA	0	3	65	0	195
NA	NA	NA	NA	4	NA	0	3	65	1	196
4	7	3	NA	2	NA	0	3	65	2	197
4	7	3	NA	2	start	0	3	65	2.5	197.5
4	7	3	NA	2	stop	0	3	66	0	198
4	7	4	NA	2	NA	0	3	66	0.5	198.5
3	5	4	NA	2	NA	0	3	66	1	199
3	5	4	NA	2	NA	0	3	66	1.5	199.5
2	4	4	NA	2	NA	0	3	66	2	200
2	4	4	NA	2	NA	0	3	66	2.5	200.5
1	2	4	NA	6	NA	0	3	67	0	201
NA	NA	NA	NA	2	NA	0	3	67	1.5	202.5
NA	NA	NA	NA	4	NA	0	3	67	2	203
NA	NA	NA	NA	4	NA	0	3	68	0	204
5	8	4	f	2	NA	0	3	68	1	205
5	8	4	NA	2	NA	0	3	68	1.5	205.5
3	5	4	NA	2	NA	0	3	68	2	206
3	5	4	NA	2	NA	0	3	68	2.5	206.5
1	2	4	NA	2	NA	0	3	69	0	207
1	2	4	NA	2	NA	0	3	69	0.5	207.5
2	3	4	f	2	NA	0	3	69	1	208
0	0	4	NA	2	NA	0	3	69	1.5	208.5
3	6	3	s	2	NA	0	3	69	2	209
3	6	3	NA	2	NA	0	3	69	2.5	209.5
4	7	3	NA	2	NA	0	3	70	0	210
4	7	3	NA	2	NA	0	3	70	0.5	210.5
4	7	4	NA	2	NA	0	3	70	1	211
4	7	4	NA	2	NA	0	3	70	1.5	211.5
4	7	3	NA	2	NA	0	3	70	2	212
4	7	3	NA	2	NA	0	3	70	2.5	212.5
0	0	4	NA	2	NA	0	3	71	0	213
0	0	3	NA	2	NA	0	3	71	0.5	213.5
0	0	3	NA	2	NA	0	3	71	1	214
0	0	3	NA	2	NA	0	3	71	1.5	214.5
0	0	3	NA	2	NA	0	3	71	2	215
0	0	3	NA	2	NA	0	3	71	2.5	215.5
0	0	3	NA	2	NA	0	3	72	0	216
0	0	3	NA	2	NA	0	3	72	0.5	216.5
0	0	3	NA	2	NA	0	3	72	1	217
0	0	3	NA	2	NA	0	3	72	1.5	217.5
0	0	3	NA	2	NA	0	3	72	2	218
0	0	3	NA	2	NA	0	3	72	2.5	218.5
1	2	3	NA	12	NA	0	3	73	0	219
1	2	3	NA	12	NA	0	3	74	0	222
4	7	3	NA	12	NA	1	3	74	0	222
2	4	3	NA	12	NA	0	3	75	0	225
4	7	3	NA	12	NA	1	3	75	0	225
2	4	3	NA	12	NA	0	3	76	0	228
3	5	3	NA	4	NA	0	3	77	0	231
1	2	4	NA	4	NA	0	3	77	1	232
NA	NA	NA	NA	4	NA	0	3	77	2	233
NA	NA	NA	NA	12	NA	0	3	78	0	234
NA	NA	NA	NA	4	NA	0	3	79	0	237
NA	NA	NA	NA	4	NA	0	3	79	1	238
NA	NA	NA	NA	1	NA	0	3	79	2	239
5	9	3	NA	1	NA	0	3	79	2.25	239.25
6	11	3	n	1	NA	0	3	79	2.5	239.5
0	1	4	s	1	NA	0	3	79	2.75	239.75
1	2	4	NA	1	NA	0	3	80	0	240
2	4	4	NA	1	NA	0	3	80	0.25	240.25
3	5	4	NA	1	NA	0	3	80	0.5	240.5
4	7	4	NA	1	NA	0	3	80	0.75	240.75
5	9	4	NA	1	NA	0	3	80	1	241
4	7	4	NA	1	NA	0	3	80	1.25	241.25
3	5	4	NA	1	NA	0	3	80	1.5	241.5
2	4	4	NA	1	NA	0	3	80	1.75	241.75
1	2	4	NA	1	NA	0	3	80	2	242
0	0	4	NA	1	NA	0	3	80	2.25	242.25
6	11	3	n	1	NA	0	3	80	2.5	242.5
5	9	3	NA	1	NA	0	3	80	2.75	242.75
4	7	3	NA	6	NA	0	3	81	0	243
5	9	3	NA	1	NA	0	3	81	1.5	244.5
6	11	3	n	1	NA	0	3	81	1.75	244.75
0	0	4	NA	1	NA	0	3	81	2	245
1	2	4	NA	1	NA	0	3	81	2.25	245.25
2	4	4	NA	1	NA	0	3	81	2.5	245.5
3	6	4	s	1	NA	0	3	81	2.75	245.75
4	7	4	NA	2	NA	0	3	82	0	246
3	5	4	NA	2	NA	0	3	82	0.5	246.5
3	5	4	NA	2	NA	0	3	82	1	247
3	5	4	NA	2	NA	0	3	82	1.5	247.5
3	5	4	NA	2	NA	0	3	82	2	248
3	5	4	NA	2	NA	0	3	82	2.5	248.5
2	4	4	NA	4	NA	0	3	83	0	249
2	4	3	NA	6	NA	0	3	83	1	250
1	2	3	NA	2	NA	0	3	83	2.5	251.5
1	2	3	NA	2	NA	0	3	84	0	252
6	11	3	n	2	NA	0	3	84	0.5	252.5
6	11	3	NA	2	NA	0	3	84	1	253
0	0	4	NA	2	NA	0	3	84	1.5	253.5
0	0	4	NA	2	NA	0	3	84	2	254
3	5	3	NA	2	NA	0	3	84	2.5	254.5
3	5	3	NA	2	NA	0	3	85	0	255
2	4	3	NA	2	NA	0	3	85	0.5	255.5
2	4	3	NA	2	NA	0	3	85	1	256
2	4	4	NA	2	NA	0	3	85	1.5	256.5
2	4	4	NA	2	NA	0	3	85	2	257
1	2	4	NA	2	NA	0	3	85	2.5	257.5
1	2	4	NA	2	NA	0	3	86	0	258
6	11	3	n	2	NA	0	3	86	0.5	258.5
6	11	3	NA	4	NA	0	3	86	1	259
NA	NA	NA	NA	4	NA	0	3	86	2	260
NA	NA	NA	NA	12	NA	0	3	87	0	261
4	7	4	NA	12	NA	0	3	88	0	264
1	2	4	NA	12	start	0	3	89	0	267
1	2	4	NA	4	stop	0	3	90	0	270
2	4	4	NA	4	NA	0	3	90	1	271
1	2	4	NA	4	NA	0	3	90	2	272
0	0	4	NA	4	NA	0	3	91	0	273
2	4	4	NA	6	NA	0	3	91	1	274
1	2	4	NA	2	NA	0	3	91	2.5	275.5
1	2	4	NA	2	NA	0	3	92	0	276
6	11	3	n	2	NA	0	3	92	0.5	276.5
6	11	3	NA	2	NA	0	3	92	1	277
0	0	4	NA	2	NA	0	3	92	1.5	277.5
0	0	4	NA	2	NA	0	3	92	2	278
3	5	4	NA	2	NA	0	3	92	2.5	278.5
3	5	4	NA	2	NA	0	3	93	0	279
2	4	4	NA	2	NA	0	3	93	0.5	279.5
2	4	4	NA	2	NA	0	3	93	1	280
2	4	5	NA	2	NA	0	3	93	1.5	280.5
2	4	5	NA	2	NA	0	3	93	2	281
1	2	5	NA	2	NA	0	3	93	2.5	281.5
1	2	5	NA	2	NA	0	3	94	0	282
6	11	4	n	2	NA	0	3	94	0.5	282.5
6	11	4	NA	4	NA	0	3	94	1	283
NA	NA	NA	NA	4	NA	0	3	94	2	284
NA	NA	NA	NA	12	NA	0	3	95	0	285
0	0	4	NA	12	NA	0	3	96	0	288
5	8	3	f	12	NA	0	3	97	0	291
3	6	3	s	8	NA	0	3	98	0	294
3	5	3	n	4	NA	0	3	98	2	296
2	4	3	NA	4	NA	0	3	99	0	297
5	9	3	NA	4	NA	0	3	99	1	298
3	5	3	NA	4	NA	0	3	99	2	299
2	4	3	NA	2	NA	0	3	100	0	300
0	0	4	NA	2	NA	0	3	100	0.5	300.5
0	0	4	NA	2	NA	0	3	100	1	301
0	0	4	NA	2	NA	0	3	100	1.5	301.5
0	0	4	NA	2	NA	0	3	100	2	302
0	0	4	NA	2	NA	0	3	100	2.5	302.5
0	0	4	NA	12	NA	0	3	101	0	303
1	2	4	NA	12	NA	0	3	102	0	306
1	2	4	NA	12	NA	0	3	103	0	309
0	0	4	NA	12	NA	0	3	104	0	312
0	0	4	NA	12	NA	0	3	105	0	315
1	2	4	NA	12	NA	0	3	106	0	318
1	2	4	NA	12	NA	0	3	107	0	321
0	0	4	NA	4	NA	0	3	108	0	324
4	7	3	NA	4	NA	0	3	108	1	325
2	4	4	NA	4	NA	1	3	108	1	325
NA	NA	NA	NA	4	NA	0	3	108	2	326
NA	NA	NA	NA	12	NA	0	3	109	0	327
NA	NA	NA	NA	4	NA	0	3	110	0	330
NA	NA	NA	NA	4	NA	0	3	110	1	331
2	4	3	NA	1	NA	0	3	110	2	332
0	0	4	NA	1	NA	0	3	110	2.25	332.25
6	11	3	n	1	NA	0	3	110	2.5	332.5
5	9	3	NA	1	NA	0	3	110	2.75	332.75
4	7	3	NA	1	NA	0	3	111	0	333
3	5	3	NA	1	NA	0	3	111	0.25	333.25
2	4	3	NA	1	NA	0	3	111	0.5	333.5
1	2	3	NA	1	NA	0	3	111	0.75	333.75
0	0	3	NA	1	NA	0	3	111	1	334
6	11	3	n	1	NA	0	3	111	1.25	334.25
0	0	4	NA	1	NA	0	3	111	1.5	334.5
6	11	3	NA	1	NA	0	3	111	1.75	334.75
0	0	4	NA	1	NA	0	3	111	2	335
6	11	3	NA	1	NA	0	3	111	2.25	335.25
0	0	4	NA	1	NA	0	3	111	2.5	335.5
6	11	3	NA	1	NA	0	3	111	2.75	335.75
0	0	4	NA	4	NA	0	3	112	0	336
2	4	3	NA	4	NA	0	3	112	1	337
2	4	3	NA	4	NA	0	3	112	2	338
2	4	3	NA	4	NA	0	3	113	0	339
NA	NA	NA	NA	4	NA	0	3	113	1	340
NA	NA	NA	NA	4	NA	0	3	113	2	341
5	9	3	NA	4	NA	0	3	114	0	342
NA	NA	NA	NA	4	NA	0	3	114	1	343
NA	NA	NA	NA	4	NA	0	3	114	2	344
NA	NA	NA	NA	12	NA	0	3	115	0	345
NA	NA	NA	NA	1	NA	0	3	116	0	348
5	9	4	NA	1	NA	0	3	116	0.25	348.25
4	8	4	s	1	NA	0	3	116	0.5	348.5
3	6	4	s	1	NA	0	3	116	0.75	348.75
2	4	4	NA	1	NA	0	3	116	1	349
1	2	4	NA	1	NA	0	3	116	1.25	349.25
0	1	4	s	1	NA	0	3	116	1.5	349.5
6	11	3	n	1	NA	0	3	116	1.75	349.75
5	9	3	NA	1	NA	0	3	116	2	350
4	8	3	s	1	NA	0	3	116	2.25	350.25
5	9	3	NA	1	NA	0	3	116	2.5	350.5
4	8	3	NA	1	NA	0	3	116	2.75	350.75
5	9	3	NA	4	NA	0	3	117	0	351
5	9	3	NA	4	NA	0	3	117	1	352
5	9	3	NA	4	NA	0	3	117	2	353
6	10	3	NA	6	NA	0	3	118	0	354
0	0	4	NA	1	NA	0	3	118	1.5	355.5
6	10	3	NA	1	NA	0	3	118	1.75	355.75
5	9	3	NA	2	NA	0	3	118	2	356
6	10	3	NA	2	NA	0	3	118	2.5	356.5
3	5	3	NA	12	NA	0	3	119	0	357
6	10	3	NA	6	NA	0	3	120	0	360
0	0	4	NA	1	NA	0	3	120	1.5	361.5
6	10	3	NA	1	NA	0	3	120	1.75	361.75
5	9	3	NA	2	NA	0	3	120	2	362
6	10	3	NA	2	NA	0	3	120	2.5	362.5
4	7	3	NA	12	NA	0	3	121	0	363
2	3	4	f	12	start	0	3	122	0	366
2	3	4	NA	8	stop	0	3	123	0	369
0	0	4	NA	4	NA	0	3	123	2	371
NA	NA	NA	NA	12	NA	0	3	124	0	372
4	7	4	NA	12	start	0	3	125	0	375
4	7	4	NA	8	stop	0	3	126	0	378
2	4	4	NA	4	NA	0	3	126	2	380
NA	NA	NA	NA	12	NA	0	3	127	0	381
NA	NA	NA	NA	12	NA	0	3	128	0	384
6	10	4	NA	6	NA	0	3	129	0	387
0	0	5	NA	1	NA	0	3	129	1.5	388.5
6	10	4	NA	1	NA	0	3	129	1.75	388.75
5	9	4	NA	2	NA	0	3	129	2	389
6	10	4	NA	2	NA	0	3	129	2.5	389.5
0	1	4	s	4	NA	0	3	130	0	390
2	4	4	NA	4	NA	0	3	130	1	391
3	5	4	NA	4	NA	0	3	130	2	392
4	7	4	NA	4	NA	0	3	131	0	393
4	7	4	NA	4	NA	0	3	131	1	394
5	9	4	NA	4	NA	0	3	131	2	395
6	10	4	NA	4	NA	0	3	132	0	396
6	10	4	NA	6	NA	0	3	132	1	397
5	9	4	NA	2	NA	0	3	132	2.5	398.5
6	10	4	NA	4	NA	0	3	133	0	399
6	10	4	NA	6	NA	0	3	133	1	400
5	9	4	NA	2	NA	0	3	133	2.5	401.5
NA	NA	NA	NA	12	NA	0	3	134	0	402
NA	NA	NA	NA	12	NA	0	3	135	0	405
NA	NA	NA	NA	4	NA	0	3	136	0	408
2	3	4	f	6	NA	0	3	136	1	409
3	5	4	NA	1	NA	0	3	136	2.5	410.5
2	3	4	NA	1	NA	0	3	136	2.75	410.75
1	2	4	NA	2	NA	0	3	137	0	411
2	3	4	f	2	NA	0	3	137	0.5	411.5
0	0	4	NA	4	NA	0	3	137	1	412
1	2	4	NA	4	NA	0	3	137	2	413
2	3	4	f	4	start	0	3	138	0	414
2	3	4	NA	2	stop	0	3	138	1	415
0	0	4	NA	1	NA	0	3	138	1.5	415.5
1	2	4	NA	1	NA	0	3	138	1.75	415.75
2	3	4	NA	2	NA	0	3	138	2	416
1	2	4	NA	2	NA	0	3	138	2.5	416.5
2	3	4	f	4	start	0	3	139	0	417
2	3	4	NA	2	stop	0	3	139	1	418
0	0	4	NA	1	NA	0	3	139	1.5	418.5
1	2	4	NA	1	NA	0	3	139	1.75	418.75
2	3	4	NA	2	NA	0	3	139	2	419
1	2	4	NA	2	NA	0	3	139	2.5	419.5
5	8	4	f	6	NA	0	3	140	0	420
6	10	4	NA	1	NA	0	3	140	1.5	421.5
5	8	4	NA	1	NA	0	3	140	1.75	421.75
4	7	4	NA	2	NA	0	3	140	2	422
5	8	4	NA	2	NA	0	3	140	2.5	422.5
6	11	3	n	4	NA	0	3	141	0	423
0	0	4	NA	4	NA	0	3	141	1	424
0	1	4	s	4	NA	0	3	141	2	425
1	2	4	NA	4	NA	0	3	142	0	426
2	3	4	f	4	NA	0	3	142	1	427
2	4	4	n	4	NA	0	3	142	2	428
3	5	4	NA	4	NA	0	3	143	0	429
5	8	4	f	4	NA	0	3	143	1	430
4	7	4	NA	4	NA	0	3	143	2	431
3	5	4	NA	2	NA	0	3	144	0	432
5	8	4	f	1	NA	0	3	144	0.5	432.5
4	7	4	NA	1	NA	0	3	144	0.75	432.75
3	5	4	NA	6	NA	0	3	144	1	433
4	7	4	NA	2	NA	0	3	144	2.5	434.5
3	5	4	NA	2	NA	0	3	145	0	435
5	8	4	f	1	NA	0	3	145	0.5	435.5
4	7	4	NA	1	NA	0	3	145	0.75	435.75
3	5	4	NA	6	NA	0	3	145	1	436
4	7	4	NA	2	NA	0	3	145	2.5	437.5
6	10	4	NA	2	NA	0	3	146	0	438
4	7	4	NA	1	NA	0	3	146	0.5	438.5
5	8	4	f	1	NA	0	3	146	0.75	438.75
6	10	4	NA	6	NA	0	3	146	1	439
5	8	4	NA	2	NA	0	3	146	2.5	440.5
6	10	4	NA	2	NA	0	3	147	0	441
4	7	4	NA	1	NA	0	3	147	0.5	441.5
