Time_s   F0_Hz
38.983296   371.154150
38.985796   368.543753
38.988296   364.152027
38.990796   361.534663
38.993296   362.176941
38.995796   361.891064
38.998296   362.946214
39.000796   362.897225
39.003296   361.200608
39.005796   361.548567
39.008296   360.181764
39.010796   360.459138
39.013296   360.568522
39.015796   360.925696
39.018296   362.396573
39.020796   362.976869
39.023296   363.681935
39.025796   379.947476
39.028296   379.342348
39.030796   374.594661
39.033296   369.366108
39.035796   366.711335
39.038296   362.913473
39.040796   358.872330
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
39.065796   367.132151
39.068296   366.582979
39.070796   363.691305
39.073296   364.924415
39.075796   364.539922
39.078296   361.225497
39.080796   363.357240
39.083296   362.929316
39.085796   366.067486
39.088296   367.312943
39.090796   366.163839
39.093296   364.296645
39.095796   349.664010
39.098296   355.273447
39.100796   356.586269
39.103296   360.102206
39.105796   360.258991
39.108296   356.500235
39.110796   347.691086
39.113296   343.723170
39.115796   341.873629
39.118296   343.274360
39.120796   344.444216
39.123296   347.082357
39.125796   350.057624
39.128296   361.982320
39.130796   361.557709
39.133296   362.894753
39.135796   362.680326
39.138296   366.202771
39.140796   367.772756
39.143296   362.975017
39.145796   339.638870
39.148296   335.001578
39.150796   322.120014
39.153296   324.358788
39.155796   326.987209
39.158296   325.591417
39.160796   320.689956
39.163296   315.387817
39.165796   306.944311
39.168296   346.657674
39.170796   345.766781
39.173296   347.371851
39.175796   335.008518
39.178296   334.056585
39.180796   331.935028
39.183296   330.535367
39.185796   330.430464
39.188296   291.482185
39.190796   289.821940
39.193296   263.374596
39.195796   260.113968
39.198296   257.871052
39.200796   261.978144
39.203296   260.210218
39.205796   258.628458
39.208296   256.971521
39.210796   257.203174
39.213296   260.710852
39.215796   273.237100
39.218296   286.519173
39.220796   285.836926
39.223296   265.833048
39.225796   263.537989
39.228296   263.093423
39.230796   264.092832
39.233296   266.161842
39.235796   268.247931
39.238296   271.314687
39.240796   275.723169
39.243296   278.909819
39.245796   281.600787
39.248296   285.156007
39.250796   290.359601
39.253296   301.194742
39.255796   308.706316
39.258296   313.170275
39.260796   316.316867
39.263296   316.249395
39.265796   315.723842
39.268296   319.096790
39.270796   318.705456
39.273296   320.753687
39.275796   321.236093
39.278296   320.527732
39.280796   321.110228
39.283296   321.007636
39.285796   320.495657
39.288296   319.501150
39.290796   317.554703
39.293296   314.856375
39.295796   312.619305
39.298296   309.889847
39.300796   308.218347
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
39.438296   314.117883
39.440796   315.351202
39.443296   324.189440
39.445796   336.703586
39.448296   340.621963
39.450796   342.593235
39.453296   342.806780
39.455796   343.816136
39.458296   344.165634
39.460796   345.263118
39.463296   347.095575
39.465796   347.654441
39.468296   348.722834
39.470796   349.151570
39.473296   349.511965
39.475796   349.854630
39.478296   349.996394
39.480796   350.611955
39.483296   350.425490
39.485796   351.329730
39.488296   352.657652
39.490796   353.606450
39.493296   355.542512
39.495796   356.121873
39.498296   356.394633
39.500796   357.897202
39.503296   358.411517
39.505796   359.394551
39.508296   361.332069
39.510796   362.025702
39.513296   363.174073
39.515796   364.002910
39.518296   364.363125
39.520796   365.669686
39.523296   365.739987
39.525796   366.765736
39.528296   369.251563
39.530796   370.367333
39.533296   371.081057
39.535796   373.480594
39.538296   374.090367
39.540796   375.783827
39.543296   378.324050
39.545796   380.464957
39.548296   381.440766
39.550796   381.815126
39.553296   382.311735
39.555796   383.026716
39.558296   383.493279
39.560796   384.294463
39.563296   384.566697
39.565796   384.539757
39.568296   385.641071
39.570796   386.638149
39.573296   387.200094
39.575796   387.402085
39.578296   387.325834
39.580796   386.553265
39.583296   384.792915
39.585796   382.641415
39.588296   380.127984
39.590796   378.032502
39.593296   376.769817
39.595796   376.120334
39.598296   374.699578
39.600796   372.334085
39.603296   369.418329
39.605796   365.438170
39.608296   363.180728
39.610796   361.514325
39.613296   359.757899
39.615796   358.902737
39.618296   352.114604
39.620796   348.776937
39.623296   343.900630
39.625796   337.782873
39.628296   338.568873
39.630796   338.808770
39.633296   336.535373
39.635796   333.138704
39.638296   330.480820
39.640796   333.417004
39.643296   337.115964
39.645796   339.356615
39.648296   326.074332
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
39.673296   237.283160
39.675796   237.394094
39.678296   237.665060
39.680796   237.349084
39.683296   237.444798
39.685796   237.860767
39.688296   257.662860
39.690796   262.596615
39.693296   287.272716
39.695796   289.793227
39.698296   324.363875
39.700796   324.846029
39.703296   326.914469
39.705796   328.483708
39.708296   296.879197
39.710796   297.638214
39.713296   298.702243
39.715796   305.636724
39.718296   308.152841
39.720796   308.727271
39.723296   310.217905
39.725796   311.753996
39.728296   312.811484
39.730796   313.637268
39.733296   314.214973
39.735796   314.639570
39.738296   315.461088
39.740796   315.927499
39.743296   316.163029
39.745796   316.693880
39.748296   317.229141
39.750796   317.420994
39.753296   317.266952
39.755796   317.462774
39.758296   317.165665
39.760796   317.463852
39.763296   316.817542
39.765796   315.461906
39.768296   314.518706
39.770796   313.561451
39.773296   313.426885
39.775796   312.882633
39.778296   312.640957
39.780796   311.960908
39.783296   311.186113
39.785796   309.632884
39.788296   307.375576
39.790796   306.338494
39.793296   310.634429
39.795796   320.201211
39.798296   319.723525
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
39.890796   227.329689
39.893296   227.580870
39.895796   228.763358
39.898296   228.772306
39.900796   228.268347
39.903296   228.694757
39.905796   228.811033
39.908296   229.791825
39.910796   231.857156
39.913296   230.822998
39.915796   232.199057
39.918296   238.235734
39.920796   247.111918
39.923296   259.494598
39.925796   271.231982
39.928296   278.484894
39.930796   281.225829
39.933296   284.803829
39.935796   288.114743
39.938296   290.359644
39.940796   298.506995
39.943296   305.467306
39.945796   308.712449
39.948296   310.031469
39.950796   309.589069
39.953296   308.167554
39.955796   309.896588
39.958296   312.228076
39.960796   314.694081
39.963296   316.420974
39.965796   316.382071
39.968296   316.876317
39.970796   317.292411
39.973296   318.135469
39.975796   319.998496
39.978296   321.655428
39.980796   324.052253
39.983296   325.342703
39.985796   325.743986
39.988296   326.974862
39.990796   329.405430
39.993296   331.356827
39.995796   333.027074
39.998296   334.715250
40.000796   336.355280
40.003296   338.206654
40.005796   339.568751
40.008296   340.802370
40.010796   340.649562
40.013296   343.733597
40.015796   344.967302
40.018296   346.581776
40.020796   348.680974
40.023296   350.652636
40.025796   352.635652
40.028296   353.800246
40.030796   354.245722
40.033296   354.841640
40.035796   355.730900
40.038296   356.945465
40.040796   358.365845
40.043296   360.261777
40.045796   360.379941
40.048296   360.465045
40.050796   360.694570
40.053296   361.045348
40.055796   362.818949
40.058296   364.012466
40.060796   364.880250
40.063296   365.543312
40.065796   366.429076
40.068296   366.077095
40.070796   365.680003
40.073296   365.222361
40.075796   364.908968
40.078296   366.470552
40.080796   368.020368
40.083296   368.930638
40.085796   369.293213
40.088296   369.191792
40.090796   368.502318
40.093296   367.491876
40.095796   367.229924
40.098296   366.772658
40.100796   366.429870
40.103296   366.732368
40.105796   366.501189
40.108296   365.710804
40.110796   364.268754
40.113296   362.059259
40.115796   359.776687
40.118296   357.936327
40.120796   356.971076
40.123296   354.788729
40.125796   352.608505
40.128296   352.904035
40.130796   350.970136
40.133296   351.583564
40.135796   352.105223
40.138296   352.995566
40.140796   357.021802
40.143296   357.524731
40.145796   357.309130
40.148296   356.954083
40.150796   353.472990
40.153296   353.096077
40.155796   354.752945
40.158296   357.131503
40.160796   356.501731
40.163296   356.580158
40.165796   358.492797
40.168296   355.241052
40.170796   356.081271
40.173296   358.388480
40.175796   351.113894
40.178296   355.758685
40.180796   346.710154
40.183296   347.025964
40.185796   312.768177
40.188296   309.964348
40.190796   306.711736
40.193296   306.651422
40.195796   308.010162
40.198296   309.873442
40.200796   309.936671
40.203296   310.273066
40.205796   310.683509
40.208296   309.940489
40.210796   310.061239
40.213296   310.132589
40.215796   310.593320
40.218296   311.525476
40.220796   312.322633
40.223296   312.846705
40.225796   313.373508
40.228296   313.819030
40.230796   314.475355
40.233296   314.790887
40.235796   314.937867
40.238296   314.956662
40.240796   315.086559
40.243296   315.468238
40.245796   315.528453
40.248296   315.347790
40.250796   314.714408
40.253296   313.263379
40.255796   312.566157
40.258296   312.073966
40.260796   311.177407
40.263296   311.664165
40.265796   311.381984
40.268296   309.190266
40.270796   308.551250
40.273296   310.287173
40.275796   314.150298
40.278296   321.976568
40.280796   333.126809
40.283296   213.349111
40.285796   219.943948
40.288296   214.697150
40.290796   213.768308
40.293296   213.287678
40.295796   212.351420
40.298296   209.995425
40.300796   210.869612
40.303296   210.977887
40.305796   211.000528
40.308296   211.249422
40.310796   211.859932
40.313296   212.231940
40.315796   218.122089
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
40.390796   278.760988
40.393296   280.027583
40.395796   280.699761
40.398296   280.642764
40.400796   300.604624
40.403296   301.596659
40.405796   302.251161
40.408296   302.642887
40.410796   302.847744
40.413296   303.324428
40.415796   304.104001
40.418296   304.648322
40.420796   305.732680
40.423296   307.538320
40.425796   309.324851
40.428296   312.213661
40.430796   314.469970
40.433296   313.745027
40.435796   314.058171
40.438296   317.200634
40.440796   319.971536
40.443296   320.457963
40.445796   321.214729
40.448296   321.946244
40.450796   322.639381
40.453296   324.174744
40.455796   330.206276
40.458296   332.007344
40.460796   332.448247
40.463296   332.065724
40.465796   333.067508
40.468296   333.818919
40.470796   336.467759
40.473296   337.901403
40.475796   339.434758
40.478296   341.831826
40.480796   342.679940
40.483296   343.065707
40.485796   345.259904
40.488296   345.264956
40.490796   345.248558
40.493296   345.278339
40.495796   343.983463
40.498296   343.737363
40.500796   343.594812
40.503296   345.209689
40.505796   348.207605
40.508296   348.362269
40.510796   348.741357
40.513296   349.282061
40.515796   346.972510
40.518296   348.709705
40.520796   349.192199
40.523296   351.564178
40.525796   351.281187
40.528296   352.274374
40.530796   353.489260
40.533296   352.733701
40.535796   355.811272
40.538296   357.413578
40.540796   359.203021
40.543296   360.300333
40.545796   357.919737
40.548296   359.067695
40.550796   356.260667
40.553296   355.719376
40.555796   356.917635
40.558296   354.237971
40.560796   352.418279
40.563296   351.235512
40.565796   350.382862
40.568296   349.000888
40.570796   348.612991
40.573296   350.630672
40.575796   322.451257
40.578296   324.981054
40.580796   324.730684
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
40.665796   265.576221
40.668296   264.972211
40.670796   264.614915
40.673296   264.801342
40.675796   256.556988
40.678296   256.070861
40.680796   255.131854
40.683296   253.500396
40.685796   253.267807
40.688296   272.870673
40.690796   273.622561
40.693296   279.000694
40.695796   302.417691
40.698296   324.569000
40.700796   336.613252
40.703296   337.094125
40.705796   372.087808
40.708296   371.004378
40.710796   372.196763
40.713296   373.843613
40.715796   376.555611
40.718296   377.427648
40.720796   377.275960
40.723296   376.108073
40.725796   373.472201
40.728296   371.435617
40.730796   370.929618
40.733296   371.053267
40.735796   371.458522
40.738296   370.704183
40.740796   370.639156
40.743296   368.968661
40.745796   368.205785
40.748296   368.095101
40.750796   366.843937
40.753296   367.147804
40.755796   367.758405
40.758296   366.625481
40.760796   366.204696
40.763296   366.698789
40.765796   366.344611
40.768296   367.802961
40.770796   369.043150
40.773296   370.058435
40.775796   370.792723
40.778296   370.687102
40.780796   371.305331
40.783296   371.382109
40.785796   371.178976
40.788296   373.090922
40.790796   372.344095
40.793296   371.604271
40.795796   373.800334
40.798296   373.017756
40.800796   373.771483
40.803296   353.415419
40.805796   368.128448
40.808296   374.863465
40.810796   380.800278
40.813296   385.399016
40.815796   388.677770
40.818296   390.444108
40.820796   390.618647
40.823296   389.882597
40.825796   389.960607
40.828296   391.512726
40.830796   395.341366
40.833296   397.720051
40.835796   397.556199
40.838296   396.712336
40.840796   395.461617
40.843296   394.493222
40.845796   396.199108
40.848296   399.162133
40.850796   401.618347
40.853296   405.445692
40.855796   409.108889
40.858296   411.138357
40.860796   417.419338
40.863296   417.672333
40.865796   418.344434
40.868296   418.022290
40.870796   417.637916
40.873296   417.411480
40.875796   416.890372
40.878296   417.003591
40.880796   416.527649
40.883296   417.204185
40.885796   418.315520
40.888296   418.670702
40.890796   419.230830
40.893296   420.081587
40.895796   421.164203
40.898296   424.150656
40.900796   424.766767
40.903296   425.615570
40.905796   423.298811
40.908296   420.940105
40.910796   420.586506
40.913296   417.515164
40.915796   416.971261
40.918296   417.535621
40.920796   416.733066
40.923296   417.050094
40.925796   417.481035
40.928296   416.340971
40.930796   416.076267
40.933296   415.870298
40.935796   413.744055
40.938296   413.046853
40.940796   411.057831
40.943296   408.842399
40.945796   408.718618
40.948296   407.883288
40.950796   407.806630
40.953296   407.295447
40.955796   407.661425
40.958296   411.336621
40.960796   409.484326
40.963296   412.589575
40.965796   411.331586
40.968296   416.446167
40.970796   417.106679
40.973296   401.496615
40.975796   400.055093
40.978296   372.294929
40.980796   366.162196
40.983296   371.425353
40.985796   376.419003
40.988296   377.971674
40.990796   378.877117
40.993296   374.961534
40.995796   371.273507
40.998296   369.412467
41.000796   364.758539
41.003296   357.432666
41.005796   352.313578
41.008296   352.825708
41.010796   356.876786
41.013296   358.967342
41.015796   354.322118
41.018296   350.282152
41.020796   347.475788
41.023296   347.304200
41.025796   347.249813
41.028296   348.204588
41.030796   349.894203
41.033296   353.569745
41.035796   314.251788
41.038296   316.056625
41.040796   318.435778
41.043296   317.976747
41.045796   317.450504
41.048296   315.338090
41.050796   314.245515
41.053296   312.360367
41.055796   311.639492
41.058296   311.834721
41.060796   311.643738
41.063296   311.993316
41.065796   312.035057
41.068296   311.518302
41.070796   310.986863
41.073296   310.643189
41.075796   310.113619
41.078296   309.810933
41.080796   309.448796
41.083296   309.956778
41.085796   310.144192
41.088296   310.096323
41.090796   309.994991
41.093296   309.653769
41.095796   310.231799
41.098296   310.880105
41.100796   311.391916
41.103296   311.676659
41.105796   312.263866
41.108296   312.628597
41.110796   312.767348
41.113296   311.946344
41.115796   310.865075
41.118296   310.755346
41.120796   311.017234
41.123296   312.373920
41.125796   312.372002
41.128296   313.026635
41.130796   312.469552
41.133296   310.794092
41.135796   311.755984
41.138296   307.499075
41.140796   306.693114
41.143296   306.340890
41.145796   305.656505
41.148296   305.131620
41.150796   305.259239
41.153296   304.920566
41.155796   305.096792
41.158296   305.119247
41.160796   305.890699
41.163296   305.477167
41.165796   305.421796
41.168296   304.332727
41.170796   302.042250
41.173296   302.093954
41.175796   302.387409
41.178296   303.130088
41.180796   303.832377
41.183296   303.477642
41.185796   303.601315
41.188296   303.829356
41.190796   304.523603
41.193296   305.246440
41.195796   306.429756
41.198296   307.200293
41.200796   308.051316
41.203296   309.442171
41.205796   310.198814
41.208296   309.874907
41.210796   309.863224
41.213296   309.687606
41.215796   309.155765
41.218296   309.763461
41.220796   309.977282
41.223296   310.895098
41.225796   311.299420
41.228296   312.056429
41.230796   311.998106
41.233296   311.258915
41.235796   311.066364
41.238296   310.543573
41.240796   310.052508
41.243296   310.957865
41.245796   311.734481
41.248296   312.121310
41.250796   311.717695
41.253296   311.253261
41.255796   310.152842
41.258296   310.323488
41.260796   308.661194
41.263296   306.158187
41.265796   303.446700
41.268296   300.858061
41.270796   296.603970
41.273296   295.701269
41.275796   297.031430
41.278296   297.274053
41.280796   299.476533
41.283296   300.860755
41.285796   301.458243
41.288296   301.176329
41.290796   299.360570
41.293296   296.894742
41.295796   295.433650
41.298296   294.474385
41.300796   294.886758
41.303296   294.859772
41.305796   293.332694
41.308296   288.511623
41.310796   283.258952
41.313296   283.002245
41.315796   283.419165
41.318296   284.068334
41.320796   284.085681
41.323296   282.757104
41.325796   281.643418
41.328296   280.684730
41.330796   277.930131
41.333296   277.299693
41.335796   277.058861
41.338296   277.712486
41.340796   274.715084
41.343296   274.185097
41.345796   272.886091
41.348296   273.184016
41.350796   275.460259
41.353296   276.622732
41.355796   278.423293
41.358296   277.065270
41.360796   275.169546
41.363296   275.384200
41.365796   275.034522
41.368296   275.801643
41.370796   277.205244
41.373296   276.359190
41.375796   276.106253
41.378296   276.101684
41.380796   277.351297
41.383296   279.169670
41.385796   280.134676
41.388296   280.835584
41.390796   280.698610
41.393296   280.625219
41.395796   280.456532
41.398296   280.673587
41.400796   280.571128
41.403296   280.424893
41.405796   280.036998
41.408296   279.148085
41.410796   279.125964
41.413296   279.450772
41.415796   280.621714
41.418296   281.003865
41.420796   282.964863
41.423296   284.528178
41.425796   285.389556
41.428296   285.704142
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
41.455796   305.106137
41.458296   306.516830
41.460796   309.032849
41.463296   311.503798
41.465796   315.025707
41.468296   317.607065
41.470796   319.111745
41.473296   323.311184
41.475796   321.821821
41.478296   322.439846
41.480796   327.664953
41.483296   330.037186
41.485796   336.254675
41.488296   343.385955
41.490796   332.239729
41.493296   332.110368
41.495796   331.619813
41.498296   332.383058
41.500796   334.592729
41.503296   334.024147
41.505796   335.163062
41.508296   335.530464
41.510796   336.220923
41.513296   337.809470
41.515796   339.470804
41.518296   340.260463
41.520796   340.650633
41.523296   341.321690
41.525796   341.912270
41.528296   378.253750
41.530796   377.659249
41.533296   378.556867
41.535796   375.163041
41.538296   355.271987
41.540796   354.690202
41.543296   356.875567
41.545796   358.740855
41.548296   359.724258
41.550796   360.692264
41.553296   361.607549
41.555796   361.979359
41.558296   363.191859
41.560796   363.746090
41.563296   365.084140
41.565796   365.554010
41.568296   365.712495
41.570796   366.227938
41.573296   365.557534
41.575796   365.941200
41.578296   365.764076
41.580796   366.106868
41.583296   366.179725
41.585796   366.276954
41.588296   365.799254
41.590796   364.856518
41.593296   363.703845
41.595796   362.735160
41.598296   362.366280
41.600796   360.747508
41.603296   358.641612
41.605796   357.999191
41.608296   358.256038
41.610796   359.355991
41.613296   361.562782
41.615796   365.518838
41.618296   369.980463
41.620796   376.126508
41.623296   378.206523
41.625796   377.673305
41.628296   377.763933
41.630796   372.040365
41.633296   372.494833
41.635796   370.803084
41.638296   368.953417
41.640796   369.255837
41.643296   367.497934
41.645796   367.436798
41.648296   368.518899
41.650796   367.584613
41.653296   366.177651
41.655796   365.009286
41.658296   360.426776
41.660796   360.423756
41.663296   360.035044
41.665796   361.403049
41.668296   362.464152
41.670796   358.629659
41.673296   362.510143
41.675796   363.469597
41.678296   365.970428
41.680796   367.563224
41.683296   367.399324
41.685796   368.019450
41.688296   361.041891
41.690796   357.530433
41.693296   355.187050
41.695796   353.817209
41.698296   346.494673
41.700796   356.214026
41.703296   354.375443
41.705796   353.890429
41.708296   351.738578
41.710796   348.432891
41.713296   348.423924
41.715796   345.053705
41.718296   347.499508
41.720796   352.679888
41.723296   355.929110
41.725796   370.934405
41.728296   372.342214
41.730796   374.297639
41.733296   373.517936
41.735796   371.384818
41.738296   370.793249
41.740796   367.176553
41.743296   366.269228
41.745796   372.715056
41.748296   371.965531
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
41.833296   240.833277
41.835796   238.584135
41.838296   241.185654
41.840796   241.564300
41.843296   241.490342
41.845796   240.896053
41.848296   234.657860
41.850796   233.466212
41.853296   235.667523
41.855796   239.143942
41.858296   233.922366
41.860796   222.714179
41.863296   234.140007
41.865796   232.018700
41.868296   233.786317
41.870796   235.311698
41.873296   235.177756
41.875796   236.456231
41.878296   237.720180
41.880796   238.637397
41.883296   240.014138
41.885796   240.072463
41.888296   241.470705
41.890796   243.291687
41.893296   245.622235
41.895796   250.663332
41.898296   254.250487
41.900796   259.176286
41.903296   267.177332
41.905796   274.878878
41.908296   277.889970
41.910796   277.856147
41.913296   276.721284
41.915796   274.199818
41.918296   274.334738
41.920796   275.495963
41.923296   283.861871
41.925796   284.653204
41.928296   288.595154
41.930796   288.060875
41.933296   289.092234
41.935796   295.630024
41.938296   340.191402
41.940796   342.252466
41.943296   345.020667
41.945796   348.030480
41.948296   351.386867
41.950796   355.062933
41.953296   355.264356
41.955796   356.679064
41.958296   358.361391
41.960796   359.803400
41.963296   361.857873
41.965796   362.752259
41.968296   361.505769
41.970796   361.358753
41.973296   358.515371
41.975796   356.736146
41.978296   355.947019
41.980796   355.535613
41.983296   356.698678
41.985796   355.460455
41.988296   354.386120
41.990796   352.514454
41.993296   349.420049
41.995796   349.654124
41.998296   347.510104
42.000796   346.934134
42.003296   347.422080
42.005796   344.196083
42.008296   342.804215
42.010796   340.500082
42.013296   340.401288
42.015796   373.118646
42.018296   370.953967
42.020796   369.167001
42.023296   368.143905
42.025796   369.428945
42.028296   367.046528
42.030796   363.185679
42.033296   367.985133
42.035796   369.315917
42.038296   369.123522
42.040796   371.803548
42.043296   367.008758
42.045796   349.499114
42.048296   346.937990
42.050796   347.651836
42.053296   353.430337
42.055796   354.041849
42.058296   354.567351
42.060796   353.839632
42.063296   322.347892
42.065796   321.380398
42.068296   324.801113
42.070796   326.437245
42.073296   302.236744
42.075796   303.001434
42.078296   305.743965
42.080796   306.509018
42.083296   307.617168
42.085796   309.194930
42.088296   312.945624
42.090796   314.460590
42.093296   317.095063
42.095796   322.722226
42.098296   322.489553
42.100796   323.522435
42.103296   326.470664
42.105796   326.509139
42.108296   329.556757
42.110796   330.642983
42.113296   331.971129
42.115796   332.176505
42.118296   333.123426
42.120796   333.830915
42.123296   335.326529
42.125796   338.275167
42.128296   339.414945
42.130796   339.991653
42.133296   337.410532
42.135796   335.487714
42.138296   335.182084
42.140796   334.127362
42.143296   334.825678
42.145796   334.890980
42.148296   334.113882
42.150796   333.234432
42.153296   331.871444
42.155796   332.754403
42.158296   333.305411
42.160796   334.180007
42.163296   334.989854
42.165796   335.116961
42.168296   334.273092
42.170796   334.739411
42.173296   334.066059
42.175796   333.055083
42.178296   331.538593
42.180796   328.837775
42.183296   329.759097
42.185796   331.629417
42.188296   331.963874
42.190796   331.489516
42.193296   327.010704
42.195796   320.747566
42.198296   317.663343
42.200796   315.328910
42.203296   356.071830
42.205796   355.459281
42.208296   356.180784
42.210796   353.409018
42.213296   354.302449
42.215796   351.582992
42.218296   347.027470
42.220796   342.378183
42.223296   340.150358
42.225796   339.131072
42.228296   338.007919
42.230796   338.912107
42.233296   340.383814
42.235796   340.799569
42.238296   341.679781
42.240796   342.167045
42.243296   342.798617
42.245796   344.538398
42.248296   344.027500
42.250796   345.150240
42.253296   345.703078
42.255796   345.095534
42.258296   346.110187
42.260796   344.807947
42.263296   344.447361
42.265796   343.770700
42.268296   343.471308
42.270796   343.652641
42.273296   343.262513
42.275796   343.163961
42.278296   343.342296
42.280796   342.180535
42.283296   341.505695
42.285796   340.461525
42.288296   339.213711
42.290796   338.307785
42.293296   338.162853
42.295796   339.703900
42.298296   340.419210
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
42.358296   328.225254
