word	syllable	quant	duration	rhymeClass	rhymeIndex	lineEnding	breathEnding	bi.c
witness	ness	16	1	NA	NA	0	0	56.44
while	while	16	1	NA	NA	0	0	56.718
i	i	16	1	NA	NA	0	0	56.893
bare	bare	16	2	NA	NA	0	0	57.23
feet	feet	16	3	6	1	1	1	57.698
so	so	16	1	NA	NA	0	0	58.547
you	you	16	1	NA	NA	0	0	58.796
can	can	16	1	NA	NA	0	0	59.059
walk	walk	16	1	NA	NA	0	0	59.249
in	in	16	1	NA	NA	0	0	59.425
my	my	16	1	NA	NA	0	0	59.601
shoes	shoes	16	2	NA	NA	0	0	60.025
and	and	16	1	NA	NA	0	0	60.435
get	get	16	1	NA	NA	0	0	60.727
to	to	16	1	NA	NA	0	0	61.02
know	know	16	2	NA	NA	0	0	61.254
me	me	16	15	6	1	1	1	61.532
but	but	16	1	NA	NA	0	0	65.42
anyway	a-	16	1	NA	NA	0	0	65.591
anyway	ny-	16	1	NA	NA	0	0	65.813
anyway	way	16	1	7	1	0	0	66.103
this	this	16	1	NA	NA	0	0	66.376
for	for	16	1	NA	NA	0	0	66.61
my	my	16	1	NA	NA	0	0	66.841
pops	pops	16	4	8	1	1	1	67.182
on	on	16	1	NA	NA	0	0	68.147
his	his	16	1	NA	NA	0	0	68.425
lunch	lunch	16	2	NA	NA	0	0	68.742
break	break	16	2	7	1	0	0	69.234
eating	eat-	16	1	NA	NA	0	0	69.628
eating	ing	16	1	NA	NA	0	0	69.917
in	in	16	1	NA	NA	0	0	70.093
that	that	16	1	NA	NA	0	0	70.371
parking	park-	16	1	NA	NA	0	0	70.649
parking	ing	16	1	NA	NA	0	0	70.912
lot	lot	16	4	8	1	1	1	71.171
on	on	16	1	NA	NA	0	0	72.039
wanna	wan-	16	1	NA	NA	0	0	72.296
wanna	na	16	1	NA	NA	0	0	72.465
be	be	16	1	NA	NA	0	0	72.761
heard	heard	16	2	9	1	0	0	73.113
probably	pro-	16	1	NA	NA	0	0	73.722
probably	bly	16	1	NA	NA	0	0	73.912
thought	thought	16	1	NA	NA	0	0	74.146
he	he	16	1	NA	NA	0	0	74.351
worked	worked	16	1	NA	NA	0	0	74.594
my	my	16	1	NA	NA	0	0	74.922
nerves	nerves	16	3	9	1	1	1	75.158
but	but	16	1	NA	NA	0	0	76.045
really	real-	16	1	NA	NA	0	0	76.195
really	ly	16	1	NA	NA	0	0	76.444
he	he	16	1	NA	NA	0	0	76.678
was	was	16	1	NA	NA	0	0	76.81
stressing	stres-	16	1	NA	NA	0	0	77.146
stressing	sing	16	1	NA	NA	0	0	77.41
me	me	16	1	NA	NA	0	0	77.6
getting	get-	16	1	NA	NA	0	0	77.878
getting	ting	16	1	NA	NA	0	0	78.083
what	what	16	1	NA	NA	0	0	78.395
i	i	16	1	NA	NA	0	0	78.61
deserved	de-	16	1	NA	NA	0	0	78.838
deserved	served	16	3	9	1	1	1	79.122
somebody	some-	16	1	NA	NA	0	0	80
somebody	bo-	16	1	NA	NA	0	0	80.177
somebody	dy	16	1	NA	NA	0	0	80.359
said	said	16	1	NA	NA	0	0	80.646
my	my	16	1	NA	NA	0	0	80.875
name	name	16	1	NA	NA	0	0	81.103
on	on	16	1	NA	NA	0	0	81.408
the	the	16	1	NA	NA	0	0	81.621
radio	rad-	16	1	10	1	0	0	81.908
radio	i-	16	1	10	2	0	0	82.151
radio	o	16	1	10	3	1	0	82.353
he	he	16	1	NA	NA	0	0	82.71
ain't	ain't	16	1	NA	NA	0	0	82.809
know	know	16	1	NA	NA	0	0	83.13
i	i	16	1	NA	NA	0	0	83.336
was	was	16	1	NA	NA	0	0	83.582
ready	read-	16	1	10	1	0	0	83.899
ready	y	16	1	10	2	0	0	84.095
for	for	16	2	10	3	0	1	84.39
the	the	16	1	NA	NA	0	0	84.975
world	world	16	2	NA	NA	0	0	85.221
that	that	16	1	NA	NA	0	0	85.575
minute	min-	16	1	11	1	0	0	85.909
minute	ute	16	2	11	2	1	1	86.104
so	so	16	1	NA	NA	0	0	86.746
the	the	16	1	NA	NA	0	0	86.963
next	next	16	2	NA	NA	0	0	87.223
time	time	16	1	NA	NA	0	0	87.638
he	he	16	1	NA	NA	0	0	87.931
roll	roll	16	2	NA	NA	0	0	88.136
