word	syllable	quant	duration	rhymeClass	rhymeIndex	lineEnding	breathEnding	bi.c
killed	killed	16	2	9	1	1	1	49.346
the	the	16	1	NA	NA	0	0	49.858
curse	curse	16	1	8	1	0	0	50.123
that	that	16	1	8	2	0	0	50.448
the	the	16	1	NA	NA	0	0	50.64
devil	de-	16	1	NA	NA	0	0	50.805
devil	vil	16	1	NA	NA	0	0	51.004
gave	gave	16	2	10	1	0	0	51.343
the	the	16	1	NA	NA	0	0	51.852
start	start	16	1	NA	NA	0	0	52.065
of	of	16	1	NA	NA	0	0	52.288
the	the	16	1	NA	NA	0	0	52.583
end	end	16	1	NA	NA	0	0	52.697
of	of	16	1	NA	NA	0	0	52.919
days	days	16	2	10	1	1	0	53.291
the	the	16	1	NA	NA	0	0	53.833
happy	hap-	16	1	11	1	0	0	54
happy	py	16	1	11	2	0	0	54.265
and	and	16	1	NA	NA	0	0	54.497
the	the	16	1	NA	NA	0	0	54.791
afraid	a-	16	1	NA	NA	0	0	54.96
afraid	fraid	16	2	10	1	0	0	55.324
they	they	16	1	NA	NA	0	0	55.769
dap	dap	16	1	11	1	0	0	56.052
me	me	16	1	11	2	0	0	56.355
and	and	16	1	NA	NA	0	0	56.468
give	give	16	1	NA	NA	0	0	56.769
me	me	16	1	NA	NA	0	0	57
praise	praise	16	2	10	1	1	0	57.299
but	but	16	1	NA	NA	0	0	57.796
we're	we're	16	2	NA	NA	0	0	58.065
nothing	no-	16	1	NA	NA	0	0	58.546
nothing	thing	16	1	NA	NA	0	0	58.811
alike	a-	16	1	NA	NA	0	0	59.025
alike	like	16	2	12	1	0	0	59.278
see	see	16	1	NA	NA	0	0	59.829
i	i	16	1	NA	NA	0	0	59.968
am	am	16	2	NA	NA	0	0	60.318
life	life	16	3	12	1	0	1	60.837
motherfucker	mo-	16	1	NA	NA	0	0	61.575
motherfucker	ther-	16	1	NA	NA	0	0	61.812
motherfucker	fuck-	16	1	NA	NA	0	0	62.09
motherfucker	er	16	1	NA	NA	1	1	62.468
