word	syllable	quant	duration	rhymeClass	rhymeIndex	lineEnding	breathEnding	bi.c
parking	ing	24	1	NA	NA	0	0	53.184
lot	lot	24	1	NA	NA	0	0	53.327
pimpin'	pimp-	24	1	11	1	0	0	53.584
pimpin'	in'	24	1	11	2	0	0	53.688
i'm	i'm	24	1	NA	NA	0	0	53.793
honking	hon-	24	1	NA	NA	0	0	54.057
honking	king	24	1	NA	NA	0	0	54.181
at	at	24	1	NA	NA	0	0	54.326
women	wo-	24	1	11	1	0	0	54.545
women	men	24	1	11	2	0	0	54.659
i'm	i'm	24	1	NA	NA	0	0	54.793
all	all	24	1	NA	NA	0	0	54.971
on	on	24	1	NA	NA	0	0	55.191
the	the	24	1	NA	NA	0	0	55.345
curb	curb	24	3	10	1	1	1	55.539
skirt	skirt	16	2	10	1	0	0	56.058
skirt	skirt	16	2	10	1	0	0	56.578
skirt	skirt	16	2	10	1	0	1	57.065
pump	pump	24	2	11	1	0	0	57.762
your	your	24	1	11	2	0	0	58.061
brake	brake	16	2	11	3	0	1	58.22
pump	pump	24	2	11	1	0	0	58.755
your	your	24	1	11	2	0	0	58.995
brake	brake	16	2	11	3	1	1	59.198
mini	mi-	24	1	NA	NA	0	0	59.691
mini	ni	24	2	NA	NA	0	1	59.833
skirt	skirt	16	2	10	1	0	0	60.221
skirt	skirt	16	2	10	1	0	0	60.695
skirt	skirt	24	2	10	1	0	1	61.153
don't	don't	24	1	NA	NA	0	0	61.654
walk	walk	24	2	11	1	0	0	61.799
away	a-	24	1	11	2	0	0	62.04
away	way	16	2	11	3	0	1	62.19
walk	walk	24	2	11	1	0	0	62.769
away	a-	24	1	11	2	0	0	62.984
away	way	16	2	11	3	1	1	63.154
