word	syllable	quant	duration	rhymeClass	rhymeIndex	lineEnding	breathEnding	bi.c
forming	form-	16	1	5	1	0	0	51.901
forming	ing	16	1	5	2	0	0	52.22
a	a	16	1	NA	NA	0	0	52.347
george	george	16	2	NA	NA	0	0	52.609
foreman	fore-	16	1	5	1	0	0	53.158
foreman	man	16	1	5	2	0	0	53.409
that's	that's	16	1	NA	NA	0	0	53.674
a	a	16	2	NA	NA	0	0	53.837
grill	grill	16	1	6	1	0	0	54.186
when	when	16	1	6	2	0	0	54.487
i	i	16	1	6	3	0	0	54.603
speak	speak	16	1	6	4	0	0	54.994
and	and	32	1	6	5	0	0	55.282
i'm	i'm	32	1	6	6	0	0	55.379
on	on	16	1	6	7	0	0	55.619
it	it	16	1	6	8	1	0	55.874
till	till	16	1	NA	NA	0	0	56.181
the	the	16	1	NA	NA	0	0	56.388
mill	mill	16	1	6	1	0	0	56.636
in	in	16	1	6	2	0	0	56.85
the	the	16	1	6	3	0	0	57.074
jeep	jeep	16	1	6	4	0	0	57.419
then	then	16	1	6	5	0	0	57.71
living	liv-	16	1	6	6	0	0	57.936
living	ing	16	1	NA	NA	0	0	58.168
orders	or-	16	1	6	7	0	0	58.444
orders	ders	16	1	6	8	0	0	58.765
i	i	16	1	NA	NA	0	0	58.88
feel	feel	16	1	6	1	0	0	59.214
like	like	16	1	6	2	0	0	59.458
a	a	16	2	6	3	0	0	59.603
feets	feets	16	1	6	4	1	0	59.95
of	of	16	1	6	5	0	0	60.224
the	the	16	1	6	6	0	0	60.433
fortune	for-	16	1	6	7	0	0	60.656
fortune	tune	16	1	6	8	0	0	61.012
of	of	16	1	NA	NA	0	0	61.095
gorgeous	gor-	16	1	NA	NA	0	0	61.414
gorgeous	geous	16	1	NA	NA	0	0	61.747
of	of	16	1	NA	NA	0	0	61.901
bitches	bitch-	16	1	6	1	0	0	62.218
bitches	es	16	1	6	2	0	0	62.362
i	i	16	1	6	3	0	0	62.582
see	see	16	1	6	4	0	0	62.936
when	when	16	1	6	5	0	0	63.273
recording	re-	16	1	6	6	0	0	63.453
recording	cord-	16	1	6	7	0	0	63.649
recording	ing	16	3	6	8	0	1	64.002
sheesh	sheesh	16	1	NA	NA	1	1	64.736
