word	syllable	quant	duration	rhymeClass	rhymeIndex	lineEnding	breathEnding	bi.c
whatever	ev-	16	1	NA	NA	0	0	54.52
whatever	er	16	1	NA	NA	0	0	54.758
just	just	16	1	NA	NA	0	0	55.057
to	to	16	1	NA	NA	0	0	55.31
make	make	16	1	NA	NA	0	0	55.523
me	me	16	1	NA	NA	0	0	55.782
happy	hap-	16	1	8	1	0	0	56.046
happy	py	16	1	8	2	0	0	56.3
wanting	want-	16	1	NA	NA	0	0	56.623
wanting	ing	16	1	NA	NA	0	0	56.782
us	us	16	1	NA	NA	0	0	56.997
to	to	16	1	NA	NA	0	0	57.302
have	have	16	1	NA	NA	0	0	57.543
a	a	16	1	NA	NA	0	0	57.736
family	fam-	16	1	8	1	0	0	58.007
family	ily	16	1	8	2	0	0	58.276
these	these	16	1	NA	NA	1	0	58.582
are	are	16	1	NA	NA	0	0	58.789
exactly	ex-	16	1	NA	NA	0	0	59.029
exactly	act-	16	1	NA	NA	0	0	59.288
exactly	ly	16	1	NA	NA	0	0	59.561
the	the	16	1	NA	NA	0	0	59.769
reasons	reas-	16	1	NA	NA	0	0	60.017
reasons	ons	16	1	NA	NA	0	0	60.26
why	why	16	1	NA	NA	0	0	60.577
i	i	16	1	NA	NA	0	0	60.721
cheat	cheat	16	1	NA	NA	0	0	61.077
on	on	16	1	NA	NA	0	0	61.226
you	you	16	4	7	1	0	0	61.564
sometimes	some-	16	2	NA	NA	0	0	62.59
sometimes	times	16	1	NA	NA	1	1	63.092
