word	syllable	quant	duration	rhymeClass	rhymeIndex	lineEnding	breathEnding	bi.c
he	he	16	1	NA	NA	0	0	40.903
blowing	blow-	16	1	9	1	0	0	41.22
blowing	ing	16	1	NA	NA	0	0	41.343
on	on	16	1	NA	NA	0	0	41.57
stress	stress	16	2	10	1	0	0	42.023
hoping	hop-	16	1	9	1	0	0	42.437
hoping	ing	16	1	NA	NA	0	0	42.643
that	that	16	1	NA	NA	0	0	42.852
ease	ease	16	1	NA	NA	0	0	43.019
the	the	16	1	NA	NA	0	0	43.424
stress	stress	16	5	10	1	1	1	43.787
he	he	16	1	NA	NA	0	0	44.967
copping	cop-	16	1	NA	NA	0	0	45.238
copping	ping	16	1	NA	NA	0	0	45.482
some	some	16	1	NA	NA	0	0	45.719
blow	blow	16	2	9	1	0	0	46.079
hoping	hop-	16	1	9	1	0	0	46.439
hoping	ing	16	1	NA	NA	0	0	46.638
that	that	16	1	NA	NA	0	0	46.882
it	it	16	1	NA	NA	0	0	47.045
can	can	16	1	NA	NA	0	0	47.356
stretch	stretch	16	2	10	1	1	0	47.74
newborn	new-	16	2	NA	NA	0	0	48.309
newborn	born	16	2	NA	NA	0	0	48.759
massacre	mas-	16	1	11	1	0	0	49.247
massacre	sa-	16	1	11	2	0	0	49.493
massacre	cre	16	2	11	3	0	1	49.683
hopping	hop-	16	1	NA	NA	0	0	50.229
hopping	ping	16	1	NA	NA	0	0	50.488
out	out	16	1	NA	NA	0	0	50.642
the	the	16	1	NA	NA	0	0	50.884
passenger	pas-	16	1	11	1	0	0	51.136
passenger	sen-	16	1	11	2	0	0	51.408
passenger	ger	16	1	11	3	1	0	51.643
with	with	16	1	NA	NA	0	0	51.932
calendars	cal-	16	1	11	1	0	0	52.169
calendars	en-	16	1	11	2	0	0	52.378
calendars	dars	16	1	11	3	0	1	52.683
cause	cause	16	1	NA	NA	0	0	52.991
your	your	16	1	NA	NA	0	0	53.307
date	date	16	2	NA	NA	0	0	53.571
coming	com-	16	1	12	1	0	0	53.957
coming	ing	16	6	NA	NA	1	1	54.158
run	run	16	1	12	1	0	0	55.772
him	him	16	1	NA	NA	0	0	55.987
down	down	16	1	NA	NA	0	0	56.222
and	and	16	1	NA	NA	0	0	56.464
then	then	16	1	NA	NA	0	0	56.744
he	he	16	1	NA	NA	0	0	56.962
gun	gun	16	1	12	1	0	0	57.2
him	him	16	1	NA	NA	0	0	57.424
down	down	16	1	NA	NA	0	0	57.645
i'm	i'm	16	1	NA	NA	0	0	57.958
hoping	hop-	16	1	NA	NA	0	0	58.197
hoping	ing	16	1	NA	NA	0	0	58.415
that	that	16	1	NA	NA	0	0	58.642
you	you	16	1	NA	NA	0	0	58.887
fast	fast	16	1	11	1	0	0	59.122
enough	e-	16	1	11	2	0	0	59.438
enough	nough	16	1	11	3	1	0	59.604
even	e-	16	1	NA	NA	0	0	59.871
even	ven	16	1	NA	NA	0	0	60.128
the	the	16	1	NA	NA	0	0	60.361
legs	legs	16	1	NA	NA	0	0	60.587
of	of	16	1	NA	NA	0	0	60.868
michael	mi-	16	1	NA	NA	0	0	61.092
michael	chael	16	1	NA	NA	0	0	61.339
johnson	john-	16	1	NA	NA	0	0	61.645
johnson	son	16	1	NA	NA	0	0	61.927
don't	don't	16	1	NA	NA	0	0	62.2
mean	mean	16	2	NA	NA	0	0	62.546
nothing	no-	16	1	12	1	0	0	62.939
nothing	thing	16	1	NA	NA	1	0	63.185
because	be-	16	1	NA	NA	0	0	63.429
because	cause	16	2	NA	NA	0	0	63.706
compton	comp-	16	1	13	1	0	0	64.202
compton	ton	16	1	13	2	0	0	64.451
crip	crip	16	2	NA	NA	0	0	64.845
niggas	nig-	16	1	NA	NA	0	0	65.201
niggas	gas	16	1	NA	NA	0	0	65.448
ain't	ain't	16	2	NA	NA	0	0	65.756
nothing	no-	16	1	NA	NA	0	0	66.267
nothing	thing	16	1	NA	NA	0	0	66.4
to	to	16	1	NA	NA	0	0	66.606
fuck	fuck	16	2	NA	NA	0	0	66.976
with	with	16	3	NA	NA	1	1	67.421
bompton	bomp-	16	1	13	1	0	0	68.185
bompton	ton	16	1	13	2	0	0	68.506
pirus	pi-	16	2	NA	NA	0	0	68.798
pirus	rus	16	2	NA	NA	0	0	69.252
ain't	ain't	16	2	NA	NA	0	0	69.78
nothin'	no-	16	1	NA	NA	0	0	70.265
nothin'	thin'	16	1	NA	NA	0	0	70.445
to	to	16	1	NA	NA	0	0	70.577
fuck	fuck	16	2	NA	NA	0	0	70.938
with	with	16	3	NA	NA	1	1	71.399
compton	comp-	16	1	13	1	0	0	72.158
compton	ton	16	1	13	2	0	0	72.466
essays	es-	16	2	NA	NA	0	0	72.68
essays	says	16	2	NA	NA	0	0	73.1
ain't	ain't	16	2	NA	NA	0	0	73.723
nothin'	no-	16	1	NA	NA	0	0	74.223
nothin'	thin'	16	1	NA	NA	0	0	74.378
to	to	16	1	NA	NA	0	0	74.573
fuck	fuck	16	2	NA	NA	0	0	74.936
with	with	16	3	NA	NA	1	1	75.459
but	but	16	1	NA	NA	0	0	76.148
they	they	16	1	NA	NA	0	0	76.401
fuck	fuck	16	2	NA	NA	0	0	76.743
with	with	16	1	NA	NA	0	0	77.04
me	me	16	2	NA	NA	0	1	77.413
and	and	16	1	NA	NA	0	0	77.909
bitch	bitch	16	1	NA	NA	0	0	78.173
i	i	16	2	NA	NA	0	0	78.515
love	love	16	2	13	1	0	0	78.926
it	it	16	1	13	2	0	1	79.375
woop	woop	16	1	NA	NA	0	0	79.624
de	de	16	1	NA	NA	0	0	79.879
woop	woop	16	2	NA	NA	0	0	80.083
woop	woop	16	1	NA	NA	0	0	80.461
de	de	16	1	NA	NA	1	1	80.945
