word	syllable	quant	duration	rhymeClass	rhymeIndex	lineEnding	breathEnding	bi.c
world	world	16	1	NA	NA	0	0	64.18
since	since	16	2	NA	NA	0	0	64.526
birth	birth	16	3	10	1	0	1	64.912
feel	feel	16	1	NA	NA	0	0	65.629
the	the	16	1	NA	NA	0	0	65.984
good	good	16	2	NA	NA	0	0	66.214
kid's	kid's	16	1	NA	NA	0	0	66.612
hunger	hun-	16	1	11	1	0	0	66.959
hunger	ger	16	2	11	2	1	1	67.264
the	the	16	1	NA	NA	0	0	67.679
crips	crips	16	2	NA	NA	0	0	67.954
made	made	16	1	NA	NA	0	0	68.342
strong	strong	16	1	NA	NA	0	0	68.701
the	the	16	1	NA	NA	0	0	69.062
pirus	pi-	16	1	NA	NA	0	0	69.306
pirus	rus	16	2	NA	NA	0	0	69.678
made	made	16	2	NA	NA	0	0	70.179
stronger	stron-	16	2	11	1	0	0	70.634
stronger	ger	16	1	11	2	1	1	70.916
muscle	mus-	16	1	NA	NA	0	0	71.437
muscle	cle	16	1	NA	NA	0	0	71.668
in	in	16	1	NA	NA	0	0	71.792
my	my	16	1	NA	NA	0	0	72.058
heart	heart	16	2	12	1	0	1	72.35
stare	stare	16	1	NA	NA	0	0	73.005
at	at	16	1	NA	NA	0	0	73.192
the	the	16	1	NA	NA	0	0	73.422
eyes	eyes	16	1	NA	NA	0	0	73.545
of	of	16	1	NA	NA	0	0	73.908
mozart	mo-	16	2	NA	NA	0	0	74.18
mozart	zart	16	2	12	1	0	0	74.602
then	then	16	1	NA	NA	0	0	74.98
tell	tell	16	1	NA	NA	0	0	75.18
him	him	16	1	NA	NA	1	0	75.365
i'm	i'm	16	1	NA	NA	0	0	75.439
the	the	16	1	NA	NA	0	0	75.825
genius	gen-	16	1	13	1	0	0	76.105
genius	ius	16	2	13	2	0	1	76.364
do	do	16	1	NA	NA	0	0	76.986
my	my	16	1	NA	NA	0	0	77.304
dougie	doug-	16	1	NA	NA	0	0	77.635
dougie	ie	16	2	NA	NA	0	1	77.884
and	and	16	1	NA	NA	0	0	78.303
grab	grab	16	1	NA	NA	0	0	78.609
my	my	16	1	NA	NA	0	0	78.904
penis	pe-	16	2	13	1	0	0	79.264
penis	nis	16	1	13	2	1	1	79.514
cause	cause	16	1	NA	NA	0	0	79.806
i	i	16	1	NA	NA	0	0	79.968
means	means	16	2	13	1	0	0	80.256
this	this	16	1	13	2	0	0	80.716
with	with	16	1	NA	NA	0	0	80.992
all	all	16	1	NA	NA	0	0	81.082
my	my	16	1	NA	NA	0	0	81.439
soul	soul	16	1	14	1	0	0	81.794
and	and	16	1	NA	NA	0	0	82.063
you	you	16	1	NA	NA	0	0	82.294
can't	can't	16	1	NA	NA	0	0	82.554
control	con-	16	1	NA	NA	0	0	82.826
control	trol	16	2	14	1	0	0	83.067
greatness	great-	16	1	15	1	0	0	83.442
greatness	ness	16	1	15	2	1	0	83.68
less	less	16	1	NA	NA	0	0	83.96
you	you	16	1	NA	NA	0	0	84.205
hating	ha-	16	1	15	1	0	0	84.403
hating	ting	16	1	15	2	0	0	84.658
with	with	32	1	NA	NA	0	0	84.867
the	the	32	1	NA	NA	0	0	85.056
heart	heart	16	1	NA	NA	0	0	85.188
of	of	16	1	NA	NA	0	0	85.364
satan	sa-	16	1	15	1	0	0	85.672
satan	tan	16	1	15	2	0	0	85.89
but	but	32	1	NA	NA	0	0	86.16
even	e-	32	1	NA	NA	0	0	86.264
even	ven	16	1	NA	NA	0	0	86.487
that	that	16	1	NA	NA	0	0	86.686
can't	can't	16	1	NA	NA	0	0	87.074
stop	stop	16	1	16	1	0	0	87.414
it	it	16	2	16	2	1	1	87.657
nigga	nig-	16	1	NA	NA	0	0	88.204
nigga	ga	16	1	NA	NA	0	0	88.329
get	get	16	1	NA	NA	0	0	88.6
out	out	16	1	NA	NA	0	0	88.692
my	my	16	1	NA	NA	0	0	88.989
wallet	wal-	16	1	16	1	0	0	89.298
wallet	let	16	1	16	2	0	0	89.511
and	and	16	1	NA	NA	0	0	89.648
put	put	16	1	NA	NA	0	0	89.96
passion	pas-	16	1	17	1	0	0	90.263
passion	sion	16	1	17	2	0	0	90.442
in	in	16	1	NA	NA	0	0	90.57
your	your	16	1	NA	NA	0	0	90.904
logic	lo-	16	1	NA	NA	0	0	91.2
logic	gic	16	2	NA	NA	1	1	91.471
passion	pas-	16	1	17	1	0	0	91.949
passion	sion	16	1	17	2	0	0	92.164
in	in	16	1	NA	NA	0	0	92.314
your	your	16	1	NA	NA	0	0	92.625
life	life	16	2	18	1	0	1	92.91
the	the	16	1	NA	NA	0	0	93.459
passion	pas-	32	1	17	1	0	0	93.608
passion	sion	32	1	17	2	0	0	93.84
of	of	16	1	NA	NA	0	0	93.973
my	my	16	1	NA	NA	0	0	94.194
christ	christ	16	1	18	1	0	0	94.582
is	is	16	1	NA	NA	0	0	94.861
