word	syllable	quant	duration	rhymeClass	rhymeIndex	lineEnding	breathEnding	bi.c
lies	lies	16	3	3	2	1	1	15.652
rain	rain	16	1	4	1	0	0	16.271
on	on	16	1	NA	NA	0	0	16.575
her	her	16	1	NA	NA	0	0	16.855
window	wind-	16	1	NA	NA	0	0	17.07
window	ow	16	1	NA	NA	0	0	17.27
pain	pain	16	2	4	1	0	1	17.579
all	all	16	1	NA	NA	0	0	18.104
she	she	16	1	NA	NA	0	0	18.347
see	see	16	1	NA	NA	0	0	18.615
is	is	16	1	NA	NA	0	0	18.769
grey	grey	16	2	3	1	0	0	19.142
skies	skies	16	2	3	2	1	1	19.586
told	told	16	1	NA	NA	0	0	20.069
her	her	16	1	NA	NA	0	0	20.368
hit	hit	16	1	NA	NA	0	0	20.563
this	this	16	1	NA	NA	0	0	20.839
purple	pur-	16	1	NA	NA	0	0	21.073
purple	ple	16	4	NA	NA	0	1	21.299
maybe	may-	32	1	NA	NA	0	0	22.296
maybe	be	32	1	NA	NA	0	0	22.368
this	this	16	1	NA	NA	0	0	22.589
will	will	16	1	NA	NA	0	0	22.822
ease	ease	16	1	NA	NA	0	0	23.032
your	your	16	1	NA	NA	0	0	23.321
mind	mind	16	1	3	2	1	0	23.53
i'm	i'm	16	1	NA	NA	0	0	23.818
rocking	rock-	16	1	NA	NA	0	0	24.072
rocking	ing	16	1	NA	NA	0	0	24.3
purple	pur-	16	1	NA	NA	0	0	24.537
purple	ple	16	1	NA	NA	0	0	24.822
label	la-	16	1	NA	NA	0	0	25.106
label	bel	16	4	NA	NA	0	1	25.309
check	check	16	1	NA	NA	0	0	26.328
out	out	16	1	NA	NA	0	0	26.477
