word	syllable	quant	duration	rhymeClass	rhymeIndex	lineEnding	breathEnding	bi.c
eleven	le-	16	1	NA	NA	0	0	69.558
eleven	ven	16	4	NA	NA	0	1	69.909
backed	backed	16	1	NA	NA	0	0	70.343
on	on	16	1	NA	NA	0	0	70.652
that	that	16	2	NA	NA	1	1	71.001
it's	it's	16	1	NA	NA	0	0	71.585
been	been	16	1	NA	NA	0	0	71.818
a	a	16	1	NA	NA	0	0	71.967
long	long	16	2	NA	NA	0	0	72.289
time	time	16	2	NA	NA	0	0	72.767
comin'	com-	16	1	NA	NA	0	0	73.291
comin'	in'	16	1	NA	NA	0	0	73.487
since	since	16	1	NA	NA	0	0	73.71
i	i	16	1	NA	NA	0	0	73.875
bodied	bod-	16	1	NA	NA	0	0	74.219
bodied	ied	16	1	NA	NA	0	0	74.427
a	a	16	1	NA	NA	0	0	74.615
track	track	16	2	16	1	1	1	75.042
i'm	i'm	16	1	NA	NA	0	0	75.596
back	back	16	1	NA	NA	0	0	75.79
up	up	16	1	NA	NA	0	0	76.075
in	in	16	1	NA	NA	0	0	76.278
this	this	16	1	NA	NA	0	0	76.479
bitch	bitch	16	2	NA	NA	0	0	76.793
like	like	16	1	NA	NA	0	0	77.197
the	the	16	1	NA	NA	0	0	77.482
ass	ass	16	1	NA	NA	0	0	77.543
and	and	16	1	NA	NA	0	0	78.005
pussy	pus-	16	1	NA	NA	0	0	78.305
pussy	sy	16	1	NA	NA	0	0	78.499
was	was	16	1	NA	NA	0	0	78.739
fat	fat	16	2	16	1	1	1	79.053
i	i	16	1	NA	NA	0	0	79.562
put	put	16	1	NA	NA	0	0	79.876
my	my	16	1	NA	NA	0	0	80.056
city	ci-	16	1	NA	NA	0	0	80.4
city	ty	16	1	NA	NA	0	0	80.55
on	on	16	1	NA	NA	0	0	80.715
the	the	16	1	NA	NA	0	0	81.014
map	map	16	2	16	1	0	0	81.343
like	like	16	1	NA	NA	0	0	81.717
i	i	16	1	NA	NA	0	0	81.986
represent	re-	16	1	NA	NA	0	0	82.232
represent	pre-	16	1	NA	NA	0	0	82.495
represent	sent	16	1	NA	NA	0	0	82.744
a	a	16	1	NA	NA	0	0	82.876
post	post	16	5	NA	NA	1	1	83.265
comp	comp	16	2	NA	NA	0	0	84.561
town	town	16	2	NA	NA	0	0	84.823
soldier	sol-	16	2	NA	NA	0	0	85.279
soldier	dier	16	2	NA	NA	0	1	85.713
welcome	wel-	16	1	NA	NA	0	0	86.326
welcome	come	16	1	NA	NA	0	0	86.461
to	to	16	1	NA	NA	0	0	86.729
iraq	i-	16	2	NA	NA	0	0	86.951
iraq	raq	16	2	16	1	1	1	87.378
you	you	16	1	NA	NA	0	0	88.107
ready	read-	16	1	NA	NA	0	0	88.332
ready	y	16	1	NA	NA	0	0	88.467
for	for	16	1	NA	NA	0	0	88.683
combat	com-	16	2	NA	NA	0	0	88.993
combat	bat	16	2	16	1	0	1	89.454
or	or	16	1	NA	NA	0	0	90.113
die	die	16	1	NA	NA	0	0	90.397
on	on	16	1	NA	NA	0	0	90.612
your	your	16	1	NA	NA	0	0	90.953
sofa	so-	16	1	NA	NA	0	0	91.368
sofa	fa	16	3	NA	NA	1	1	91.714
brains	brains	16	2	17	1	0	0	92.439
on	on	16	1	NA	NA	0	0	92.807
the	the	16	1	NA	NA	0	0	93.065
plastic	plas-	16	1	16	1	0	0	93.374
plastic	tic	16	1	NA	NA	0	0	93.78
yo	yo	16	2	NA	NA	0	0	94.049
stains	stains	16	2	17	1	0	0	94.453
on	on	16	1	NA	NA	0	0	94.857
the	the	16	1	NA	NA	0	0	95.112
cabinet	ca-	16	2	16	1	0	0	95.351
cabinet	net	16	4	NA	NA	1	1	95.834
yuck	yuck	16	5	NA	NA	0	1	96.786
and	and	16	1	NA	NA	0	0	98.12
if	if	16	1	NA	NA	0	0	98.224
i	i	16	1	NA	NA	0	0	98.483
fell	fell	16	2	NA	NA	0	0	98.868
off	off	16	2	NA	NA	1	0	99.257
goddamn	god-	16	2	NA	NA	0	0	99.841
goddamn	damn	16	2	NA	NA	0	0	100.327
i	i	16	1	NA	NA	0	0	100.72
would	would	16	1	NA	NA	0	0	101.023
probly	prob-	16	1	NA	NA	0	0	101.313
probly	ly	16	1	NA	NA	0	0	101.514
land	land	16	2	16	1	0	0	101.852
in	in	16	1	NA	NA	0	0	102.295
a	a	16	1	NA	NA	0	0	102.445
deep	deep	16	2	NA	NA	0	0	102.819
thought	thought	16	3	18	1	1	1	103.358
a	a	16	1	NA	NA	0	0	104.166
nigga	nig-	16	1	NA	NA	0	0	104.351
nigga	ga	16	1	NA	NA	0	0	104.54
need	need	16	2	NA	NA	0	0	104.845
spam	spam	16	2	NA	NA	0	0	105.332
for	for	16	1	NA	NA	0	0	105.917
the	the	16	1	NA	NA	0	0	106.097
shit	shit	16	2	NA	NA	0	0	106.456
y'all	y'all	16	2	NA	NA	0	0	106.855
bought	bought	16	2	18	1	1	0	107.354
i	i	16	1	NA	NA	0	0	107.643
go	go	16	1	NA	NA	0	0	107.982
ham	ham	16	2	16	1	0	0	108.258
in	in	16	1	NA	NA	0	0	108.703
the	the	16	1	NA	NA	0	0	108.878
bro	bro	16	1	NA	NA	0	0	109.212
ham	ham	16	2	16	1	0	0	109.506
bank	bank	16	1	NA	NA	0	0	109.988
corners	cor-	16	1	NA	NA	0	0	110.302
corners	ners	16	1	NA	NA	0	0	110.54
like	like	16	1	NA	NA	0	0	110.811
i'm	i'm	16	1	NA	NA	0	0	111.008
moss	moss	16	6	18	1	0	0	111.409
fuck	fuck	16	1	NA	NA	1	1	112.773
