word	syllable	quant	duration	rhymeClass	rhymeIndex	lineEnding	breathEnding	bi.c
god's	god's	16	2	NA	NA	0	0	51.222
decision	de-	16	1	9	1	0	0	51.599
decision	ci-	16	1	9	2	0	0	51.809
decision	sion	16	4	9	3	1	1	52.018
i	i	16	1	NA	NA	0	0	53.109
know	know	16	1	NA	NA	0	0	53.359
you	you	16	1	NA	NA	0	0	53.544
know	know	16	1	NA	NA	0	0	53.764
that	that	16	1	NA	NA	0	0	53.988
lines	lines	16	1	NA	NA	0	0	54.183
from	from	16	1	NA	NA	0	0	54.546
compton	comp-	16	1	NA	NA	0	0	54.734
compton	ton	16	1	NA	NA	0	0	54.995
school	school	16	1	NA	NA	0	0	55.315
district	dis-	16	1	10	1	0	0	55.665
district	trict	16	3	10	2	1	1	55.985
just	just	24	1	NA	NA	0	0	56.687
give	give	24	1	NA	NA	0	0	56.865
it	it	24	1	NA	NA	0	0	57.005
to	to	16	1	NA	NA	0	0	57.186
the	the	16	1	NA	NA	0	0	57.447
kids	kids	16	1	NA	NA	0	0	57.585
don't	don't	16	1	NA	NA	0	0	58.03
gossip	gos-	16	1	NA	NA	0	0	58.276
gossip	sip	16	1	NA	NA	0	0	58.374
bout	bout	16	1	NA	NA	0	0	58.717
how	how	16	1	NA	NA	0	0	59.014
is	is	16	1	NA	NA	0	0	59.24
distributed	dis-	16	1	NA	NA	0	0	59.464
distributed	tri-	16	1	10	1	0	0	59.716
distributed	bu-	16	1	NA	NA	0	0	59.959
distributed	ted	16	1	10	2	1	0	60.189
i	i	16	1	NA	NA	0	0	60.45
know	know	16	3	NA	NA	0	1	60.693
how	how	16	1	NA	NA	0	0	61.321
people	peo-	16	1	NA	NA	0	0	61.559
people	ple	16	1	NA	NA	0	0	61.757
work	work	16	3	11	1	1	1	62.02
i	i	16	1	NA	NA	0	0	63.115
know	know	16	1	NA	NA	0	0	63.333
the	the	16	1	NA	NA	0	0	63.57
price	price	16	1	NA	NA	0	0	63.779
of	of	16	1	NA	NA	0	0	64.003
life	life	16	2	NA	NA	0	0	64.171
i'm	i'm	16	1	NA	NA	0	0	64.492
knowing	know-	16	1	NA	NA	0	0	64.799
knowing	ing	16	1	NA	NA	0	0	64.952
how	how	16	1	NA	NA	0	0	65.214
much	much	16	1	NA	NA	0	0	65.456
it's	it's	16	1	NA	NA	0	0	65.665
worth	worth	16	5	11	1	1	1	65.949
i	i	16	1	NA	NA	0	0	67.214
know	know	24	1	NA	NA	0	0	67.422
what	what	24	1	NA	NA	0	0	67.627
i	i	24	1	NA	NA	0	0	67.767
know	know	16	1	NA	NA	0	0	68.068
and	and	16	1	NA	NA	0	0	68.278
i	i	16	1	NA	NA	0	0	68.48
know	know	16	1	NA	NA	0	0	68.724
it	it	16	1	NA	NA	0	0	68.862
well	well	16	2	NA	NA	0	0	69.283
not	not	16	1	NA	NA	0	0	69.716
to	to	16	1	NA	NA	0	0	69.995
ever	e-	16	1	NA	NA	0	0	70.191
ever	ver	16	1	NA	NA	0	0	70.384
forget	for-	16	1	NA	NA	0	0	70.652
forget	get	16	3	12	1	1	1	70.929
until	un-	16	1	NA	NA	0	0	71.845
until	til	16	1	NA	NA	0	0	72.049
i	i	16	1	NA	NA	0	0	72.133
realized	real-	16	1	NA	NA	0	0	72.4
realized	ized	16	1	NA	NA	0	0	72.732
i	i	16	1	NA	NA	0	0	73.076
didn't	did-	16	1	NA	NA	0	0	73.332
didn't	n't	16	1	NA	NA	0	0	73.434
know	know	16	1	NA	NA	0	0	73.565
shit	shit	16	4	12	1	0	1	74.102
the	the	16	1	NA	NA	0	0	75.136
day	day	16	1	NA	NA	0	0	75.319
i	i	16	1	NA	NA	0	0	75.471
came	came	16	2	NA	NA	0	0	75.82
home	home	16	1	NA	NA	1	1	76.303
