word	syllable	quant	duration	rhymeClass	rhymeIndex	lineEnding	breathEnding	bi.c
hit	hit	16	1	NA	NA	0	0	56.129
the	the	16	1	NA	NA	0	0	56.391
back	back	16	2	NA	NA	0	0	56.595
seat	seat	16	1	9	1	0	0	57.082
cause	cause	16	1	NA	NA	0	0	57.418
rosa	ro-	16	1	NA	NA	0	0	57.693
rosa	sa	16	1	NA	NA	0	0	57.899
parks	parks	16	1	6	1	0	0	58.146
never	ne-	16	1	NA	NA	0	0	58.562
never	ver	16	2	NA	NA	0	0	58.834
factor	fac-	16	1	8	1	0	0	59.218
factor	tor	16	1	8	2	1	0	59.468
when	when	16	1	NA	NA	0	0	59.776
she	she	16	1	NA	NA	0	0	59.999
topping	top-	16	1	NA	NA	0	0	60.215
topping	ping	16	1	NA	NA	0	0	60.467
off	off	16	1	NA	NA	0	0	60.711
police	po-	16	1	NA	NA	0	0	61.115
police	lice	16	1	9	1	1	1	61.377
