word	syllable	quant	duration	rhymeClass	rhymeIndex	lineEnding	breathEnding	bi.c
vision	sion	16	1	5	2	0	0	56.391
homie	ho-	16	1	5	3	0	0	56.608
homie	mie	16	2	5	4	0	1	56.978
i	i	16	1	NA	NA	0	0	57.473
mean	mean	16	1	NA	NA	0	0	57.676
this	this	16	1	NA	NA	0	0	57.968
godly	god-	16	2	NA	NA	0	0	58.25
godly	ly	16	1	NA	NA	0	0	58.7
advice	ad-	16	1	8	1	0	0	58.88
advice	vice	16	2	NA	NA	1	0	59.205
fucking	fuck-	16	1	NA	NA	0	0	59.669
fucking	ing	16	1	NA	NA	0	0	59.901
right	right	16	2	8	1	0	1	60.226
even	e-	16	1	NA	NA	0	0	60.628
even	ven	16	1	NA	NA	0	0	60.891
if	if	16	1	NA	NA	0	0	61.107
you	you	16	1	NA	NA	0	0	61.409
pinch	pinch	16	1	NA	NA	0	0	61.664
me	me	16	1	NA	NA	0	0	61.989
twice	twice	16	2	8	1	0	0	62.345
yes	yes	16	2	NA	NA	0	0	62.778
i	i	16	2	NA	NA	0	1	63.174
keep	keep	16	2	NA	NA	0	0	63.829
dreaming	dream-	16	1	NA	NA	0	0	64.278
dreaming	ing	16	1	NA	NA	1	1	64.371
